,SQUID_Volt(V),timestamp
478,-2.54196000E-05,1558951975.247
479,-2.54261000E-05,1558951975.4553332
480,-2.54730000E-05,1558951975.6636667
481,-2.47922000E-05,1558951975.872
482,-2.54528000E-05,1558951976.0803332
483,-2.53461000E-05,1558951976.2886667
484,-2.53796000E-05,1558951976.497
485,-2.51660000E-05,1558951976.7053332
486,-2.52727000E-05,1558951976.9136667
487,-2.52861000E-05,1558951977.122
488,-2.52593000E-05,1558951977.3303332
489,-2.53061000E-05,1558951977.5386667
490,-2.53462000E-05,1558951977.747
491,-2.53594000E-05,1558951977.9553332
492,-2.52393000E-05,1558951978.1636667
493,-2.52060000E-05,1558951978.372
494,-2.53261000E-05,1558951978.5803332
495,-2.52461000E-05,1558951978.7886667
496,-2.53261000E-05,1558951978.997
497,-2.52794000E-05,1558951979.2053332
498,-2.52061000E-05,1558951979.4136667
499,-2.53395000E-05,1558951979.622
500,-2.53462000E-05,1558951979.822
501,-2.53262000E-05,1558951980.0303333
502,-2.52394000E-05,1558951980.2386668
503,-2.52394000E-05,1558951980.447
504,-2.52861000E-05,1558951980.6553333
505,-2.53060000E-05,1558951980.8636668
506,-2.52995000E-05,1558951981.072
507,-2.53795000E-05,1558951981.2803333
508,-2.53128000E-05,1558951981.4886668
509,-2.53662000E-05,1558951981.697
510,-2.53261000E-05,1558951981.9053333
511,-2.53396000E-05,1558951982.1136668
512,-2.52995000E-05,1558951982.322
513,-2.52927000E-05,1558951982.5303333
514,-2.52527000E-05,1558951982.7386668
515,-2.52728000E-05,1558951982.947
516,-2.54263000E-05,1558951983.1553333
517,-2.53729000E-05,1558951983.3636668
518,-2.55330000E-05,1558951983.572
519,-2.53194000E-05,1558951983.7803333
520,-2.52995000E-05,1558951983.9886668
521,-2.54463000E-05,1558951984.197
522,-2.53529000E-05,1558951984.4053333
523,-2.53929000E-05,1558951984.6136668
524,-2.54329000E-05,1558951984.822
525,-2.52660000E-05,1558951985.022
526,-2.53995000E-05,1558951985.2303333
527,-2.54196000E-05,1558951985.4386668
528,-2.54663000E-05,1558951985.647
529,-2.54662000E-05,1558951985.8553333
530,-2.54395000E-05,1558951986.0636668
531,-2.54196000E-05,1558951986.272
532,-2.54730000E-05,1558951986.4803333
533,-2.54329000E-05,1558951986.6886668
534,-2.53796000E-05,1558951986.897
535,-2.54529000E-05,1558951987.1053333
536,-2.55196000E-05,1558951987.3136668
537,-2.53595000E-05,1558951987.522
538,-2.53995000E-05,1558951987.7303333
539,-2.55063000E-05,1558951987.9386668
540,-2.55997000E-05,1558951988.147
541,-2.54796000E-05,1558951988.3553333
542,-2.54463000E-05,1558951988.5636668
543,-2.56063000E-05,1558951988.772
544,-2.55197000E-05,1558951988.9803333
545,-2.56198000E-05,1558951989.1886668
546,-2.55130000E-05,1558951989.397
547,-2.54196000E-05,1558951989.6053333
548,-2.54463000E-05,1558951989.8136668
549,-2.55463000E-05,1558951990.022
550,-2.55131000E-05,1558951990.222
551,-2.55730000E-05,1558951990.4303331
552,-2.54997000E-05,1558951990.6386666
553,-2.54397000E-05,1558951990.847
554,-2.54929000E-05,1558951991.0553331
555,-2.54796000E-05,1558951991.2636666
556,-2.53529000E-05,1558951991.472
557,-2.54129000E-05,1558951991.6803331
558,-2.54396000E-05,1558951991.8886666
559,-2.54662000E-05,1558951992.097
560,-2.53062000E-05,1558951992.3053331
561,-2.54730000E-05,1558951992.5136666
562,-2.53796000E-05,1558951992.722
563,-2.54128000E-05,1558951992.9303331
564,-2.53329000E-05,1558951993.1386666
565,-2.53862000E-05,1558951993.347
566,-2.54463000E-05,1558951993.5553331
567,-2.54196000E-05,1558951993.7636666
568,-2.52259000E-05,1558951993.972
569,-2.54930000E-05,1558951994.1803331
570,-2.52461000E-05,1558951994.3886666
571,-2.53328000E-05,1558951994.597
572,-2.52595000E-05,1558951994.8053331
573,-2.51726000E-05,1558951995.0136666
574,-2.52995000E-05,1558951995.222
575,-2.50524000E-05,1558951995.422
576,-2.50860000E-05,1558951995.6303332
577,-2.50459000E-05,1558951995.8386667
578,-2.51792000E-05,1558951996.047
579,-2.51792000E-05,1558951996.2553332
580,-2.51393000E-05,1558951996.4636667
581,-2.51526000E-05,1558951996.672
582,-2.51326000E-05,1558951996.8803332
583,-2.51259000E-05,1558951997.0886667
584,-2.51126000E-05,1558951997.297
585,-2.52193000E-05,1558951997.5053332
586,-2.51125000E-05,1558951997.7136667
587,-2.51992000E-05,1558951997.922
588,-2.50725000E-05,1558951998.1303332
589,-2.51525000E-05,1558951998.3386667
590,-2.52061000E-05,1558951998.547
591,-2.53060000E-05,1558951998.7553332
592,-2.52727000E-05,1558951998.9636667
593,-2.51659000E-05,1558951999.172
594,-2.51325000E-05,1558951999.3803332
595,-2.51792000E-05,1558951999.5886667
596,-2.52061000E-05,1558951999.797
597,-2.51927000E-05,1558952000.0053332
598,-2.52995000E-05,1558952000.2136667
599,-2.52728000E-05,1558952000.422
600,-2.53928000E-05,1558952000.622
601,-2.52794000E-05,1558952000.8303332
602,-2.53663000E-05,1558952001.0386667
603,-2.54196000E-05,1558952001.247
604,-2.52594000E-05,1558952001.4553332
605,-2.53529000E-05,1558952001.6636667
606,-2.53194000E-05,1558952001.872
607,-2.53328000E-05,1558952002.0803332
608,-2.53862000E-05,1558952002.2886667
609,-2.53995000E-05,1558952002.497
610,-2.53395000E-05,1558952002.7053332
611,-2.53929000E-05,1558952002.9136667
612,-2.54262000E-05,1558952003.122
613,-2.54463000E-05,1558952003.3303332
614,-2.53662000E-05,1558952003.5386667
615,-2.53929000E-05,1558952003.747
616,-2.52461000E-05,1558952003.9553332
617,-2.53061000E-05,1558952004.1636667
618,-2.52861000E-05,1558952004.372
619,-2.54730000E-05,1558952004.5803332
620,-2.54463000E-05,1558952004.7886667
621,-2.56264000E-05,1558952004.997
622,-2.54796000E-05,1558952005.2053332
623,-2.56131000E-05,1558952005.4136667
624,-2.55864000E-05,1558952005.622
625,-2.53060000E-05,1558952005.822
626,-2.54662000E-05,1558952006.0303333
627,-2.55463000E-05,1558952006.2386668
628,-2.53795000E-05,1558952006.447
629,-2.55264000E-05,1558952006.6553333
630,-2.55062000E-05,1558952006.8636668
631,-2.54995000E-05,1558952007.072
632,-2.55397000E-05,1558952007.2803333
633,-2.54596000E-05,1558952007.4886668
634,-2.55131000E-05,1558952007.697
635,-2.54929000E-05,1558952007.9053333
636,-2.55665000E-05,1558952008.1136668
637,-2.53794000E-05,1558952008.322
638,-2.54395000E-05,1558952008.5303333
639,-2.53928000E-05,1558952008.7386668
640,-2.53862000E-05,1558952008.947
641,-2.54196000E-05,1558952009.1553333
642,-2.55264000E-05,1558952009.3636668
643,-2.55330000E-05,1558952009.572
644,-2.55530000E-05,1558952009.7803333
645,-2.55730000E-05,1558952009.9886668
646,-2.55397000E-05,1558952010.197
