"Run 1: Time (s)","Run 1: Force 1 (N)","Run 1: Force 2 (N)","Run 1: Force 3 (N)","Run 1: Force 4 (N)","Run 1: Total Force (N)"
3646,284.49,702.08,311.36,369.96,1667.89
3648,283.27,702.08,311.36,369.96,1666.67
3650,284.49,702.08,311.36,369.96,1667.89
3652,284.49,702.08,312.58,371.18,1670.33
3654,284.49,702.08,311.36,371.18,1669.11
3656,284.49,700.85,311.36,369.96,1666.66
3658,284.49,700.85,311.36,371.18,1667.88
3660,284.49,700.85,311.36,369.96,1666.66
3662,283.27,700.85,311.36,371.18,1666.66
3664,284.49,700.85,310.13,369.96,1665.43
3666,284.49,702.08,311.36,369.96,1667.89
3668,284.49,702.08,311.36,371.18,1669.11
3670,283.27,700.85,310.13,369.96,1664.21
3672,284.49,702.08,311.36,368.74,1666.67
3674,284.49,702.08,311.36,371.18,1669.11
3676,284.49,700.85,311.36,369.96,1666.66
3678,284.49,702.08,311.36,369.96,1667.89
3680,284.49,700.85,311.36,369.96,1666.66
3682,283.27,699.63,311.36,369.96,1664.22
3684,283.27,700.85,311.36,371.18,1666.66
3686,284.49,699.63,311.36,369.96,1665.44
3688,284.49,702.08,310.13,371.18,1667.88
3690,283.27,700.85,311.36,369.96,1665.44
3692,284.49,702.08,311.36,371.18,1669.11
3694,284.49,700.85,311.36,369.96,1666.66
3696,284.49,700.85,311.36,371.18,1667.88
3698,284.49,702.08,311.36,369.96,1667.89
3700,283.27,702.08,311.36,369.96,1666.67
3702,284.49,700.85,311.36,371.18,1667.88
3704,283.27,700.85,311.36,371.18,1666.66
3706,284.49,702.08,311.36,371.18,1669.11
3708,283.27,700.85,311.36,369.96,1665.44
3710,284.49,702.08,311.36,369.96,1667.89
3712,284.49,702.08,311.36,371.18,1669.11
3714,283.27,702.08,311.36,371.18,1667.89
3716,283.27,702.08,312.58,369.96,1667.89
3718,284.49,702.08,310.13,372.41,1669.11
3720,283.27,702.08,311.36,371.18,1667.89
3722,283.27,700.85,310.13,369.96,1664.21
3724,283.27,700.85,311.36,371.18,1666.66
3726,284.49,702.08,311.36,369.96,1667.89
3728,283.27,702.08,311.36,371.18,1667.89
3730,283.27,702.08,311.36,371.18,1667.89
3732,283.27,700.85,311.36,369.96,1665.44
3734,284.49,700.85,311.36,371.18,1667.88
3736,283.27,702.08,311.36,369.96,1666.67
3738,284.49,700.85,311.36,369.96,1666.66
3740,284.49,700.85,311.36,371.18,1667.88
3742,284.49,702.08,311.36,369.96,1667.89
3744,284.49,702.08,311.36,371.18,1669.11
3746,284.49,700.85,311.36,371.18,1667.88
3748,284.49,702.08,311.36,369.96,1667.89
3750,284.49,702.08,311.36,371.18,1669.11
3752,283.27,700.85,311.36,369.96,1665.44
3754,284.49,700.85,311.36,369.96,1666.66
3756,284.49,702.08,311.36,371.18,1669.11
3758,284.49,702.08,311.36,369.96,1667.89
3760,284.49,699.63,311.36,369.96,1665.44
3762,284.49,700.85,311.36,371.18,1667.88
3764,283.27,700.85,311.36,369.96,1665.44
3766,283.27,700.85,311.36,371.18,1666.66
3768,284.49,700.85,311.36,371.18,1667.88
3770,283.27,700.85,311.36,369.96,1665.44
3772,284.49,700.85,310.13,371.18,1666.65
3774,284.49,702.08,312.58,369.96,1669.11
3776,284.49,702.08,311.36,371.18,1669.11
3778,284.49,700.85,311.36,369.96,1666.66
3780,284.49,703.3,311.36,369.96,1669.11
3782,283.27,700.85,311.36,371.18,1666.66
3784,283.27,700.85,311.36,369.96,1665.44
3786,284.49,700.85,311.36,371.18,1667.88
3788,284.49,702.08,310.13,371.18,1667.88
3790,284.49,700.85,311.36,371.18,1667.88
3792,284.49,700.85,311.36,371.18,1667.88
3794,284.49,702.08,310.13,371.18,1667.88
3796,284.49,700.85,311.36,369.96,1666.66
3798,284.49,700.85,311.36,371.18,1667.88
3800,284.49,702.08,311.36,369.96,1667.89
3802,284.49,702.08,310.13,369.96,1666.66
3804,284.49,700.85,311.36,371.18,1667.88
3806,284.49,700.85,310.13,369.96,1665.43
3808,284.49,700.85,311.36,371.18,1667.88
3810,284.49,700.85,310.13,371.18,1666.65
3812,283.27,700.85,311.36,371.18,1666.66
3814,283.27,700.85,310.13,371.18,1665.43
3816,284.49,700.85,311.36,369.96,1666.66
3818,284.49,702.08,311.36,369.96,1667.89
3820,284.49,700.85,311.36,371.18,1667.88
3822,284.49,700.85,311.36,369.96,1666.66
3824,283.27,700.85,310.13,371.18,1665.43
3826,284.49,700.85,310.13,371.18,1666.65
3828,283.27,700.85,311.36,369.96,1665.44
3830,284.49,700.85,310.13,371.18,1666.65
3832,284.49,702.08,311.36,369.96,1667.89
3834,284.49,700.85,311.36,369.96,1666.66
3836,283.27,700.85,311.36,369.96,1665.44
3838,284.49,700.85,311.36,369.96,1666.66
3840,284.49,700.85,310.13,369.96,1665.43
3842,283.27,700.85,311.36,371.18,1666.66
3844,284.49,700.85,311.36,369.96,1666.66
3846,284.49,702.08,310.13,371.18,1667.88
3848,283.27,700.85,310.13,369.96,1664.21
3850,284.49,702.08,310.13,369.96,1666.66
3852,284.49,700.85,310.13,369.96,1665.43
3854,284.49,700.85,311.36,369.96,1666.66
3856,284.49,700.85,311.36,369.96,1666.66
3858,284.49,700.85,311.36,371.18,1667.88
3860,284.49,700.85,310.13,369.96,1665.43
3862,284.49,700.85,310.13,371.18,1666.65
3864,284.49,702.08,310.13,369.96,1666.66
3866,284.49,702.08,311.36,369.96,1667.89
3868,284.49,700.85,310.13,371.18,1666.65
3870,284.49,702.08,311.36,371.18,1669.11
3872,284.49,700.85,310.13,372.41,1667.88
3874,283.27,700.85,310.13,371.18,1665.43
3876,284.49,700.85,311.36,371.18,1667.88
3878,284.49,700.85,310.13,371.18,1666.65
3880,284.49,702.08,311.36,369.96,1667.89
3882,284.49,702.08,310.13,369.96,1666.66
3884,284.49,702.08,310.13,371.18,1667.88
3886,284.49,702.08,311.36,369.96,1667.89
3888,284.49,702.08,310.13,371.18,1667.88
3890,283.27,702.08,310.13,371.18,1666.66
3892,283.27,702.08,310.13,369.96,1665.44
3894,284.49,702.08,310.13,371.18,1667.88
3896,284.49,702.08,310.13,369.96,1666.66
3898,284.49,702.08,310.13,369.96,1666.66
3900,284.49,702.08,311.36,369.96,1667.89
3902,284.49,702.08,310.13,371.18,1667.88
3904,284.49,700.85,311.36,371.18,1667.88
3906,284.49,700.85,311.36,371.18,1667.88
3908,284.49,702.08,311.36,369.96,1667.89
3910,283.27,699.63,311.36,371.18,1665.44
3912,284.49,700.85,310.13,371.18,1666.65
3914,284.49,702.08,311.36,371.18,1669.11
3916,283.27,700.85,311.36,371.18,1666.66
3918,283.27,700.85,311.36,371.18,1666.66
3920,284.49,700.85,310.13,369.96,1665.43
3922,283.27,702.08,311.36,372.41,1669.12
3924,283.27,700.85,311.36,371.18,1666.66
3926,284.49,700.85,311.36,371.18,1667.88
3928,284.49,700.85,310.13,371.18,1666.65
3930,284.49,700.85,311.36,369.96,1666.66
3932,284.49,700.85,311.36,371.18,1667.88
3934,284.49,702.08,311.36,371.18,1669.11
3936,284.49,700.85,310.13,369.96,1665.43
3938,284.49,700.85,311.36,371.18,1667.88
3940,284.49,700.85,311.36,369.96,1666.66
3942,284.49,702.08,310.13,371.18,1667.88
3944,284.49,700.85,311.36,371.18,1667.88
3946,284.49,700.85,311.36,371.18,1667.88
3948,284.49,702.08,310.13,371.18,1667.88
3950,284.49,700.85,310.13,369.96,1665.43
3952,284.49,700.85,310.13,371.18,1666.65
3954,284.49,702.08,311.36,371.18,1669.11
3956,284.49,700.85,311.36,371.18,1667.88
3958,284.49,702.08,311.36,371.18,1669.11
3960,284.49,702.08,311.36,369.96,1667.89
3962,283.27,700.85,310.13,371.18,1665.43
3964,283.27,703.3,310.13,369.96,1666.66
3966,284.49,702.08,311.36,371.18,1669.11
3968,284.49,700.85,311.36,372.41,1669.11
3970,283.27,702.08,311.36,369.96,1666.67
3972,284.49,702.08,310.13,371.18,1667.88
3974,283.27,700.85,311.36,371.18,1666.66
3976,284.49,700.85,310.13,371.18,1666.65
3978,284.49,700.85,311.36,371.18,1667.88
3980,284.49,702.08,311.36,369.96,1667.89
3982,283.27,699.63,310.13,371.18,1664.21
3984,284.49,700.85,310.13,371.18,1666.65
3986,284.49,700.85,310.13,371.18,1666.65
3988,284.49,700.85,311.36,369.96,1666.66
3990,284.49,702.08,311.36,369.96,1667.89
3992,284.49,700.85,310.13,369.96,1665.43
3994,284.49,700.85,310.13,369.96,1665.43
3996,284.49,700.85,311.36,371.18,1667.88
3998,284.49,700.85,311.36,371.18,1667.88
4000,283.27,700.85,308.91,369.96,1662.99
4002,284.49,700.85,311.36,369.96,1666.66
4004,284.49,702.08,310.13,371.18,1667.88
4006,284.49,700.85,311.36,369.96,1666.66
4008,284.49,702.08,311.36,369.96,1667.89
4010,284.49,700.85,310.13,371.18,1666.65
4012,283.27,700.85,311.36,369.96,1665.44
4014,284.49,700.85,311.36,369.96,1666.66
4016,284.49,700.85,311.36,372.41,1669.11
4018,284.49,702.08,312.58,369.96,1669.11
4020,283.27,702.08,310.13,371.18,1666.66
4022,284.49,700.85,312.58,371.18,1669.1
4024,284.49,702.08,311.36,369.96,1667.89
4026,283.27,700.85,310.13,369.96,1664.21
4028,283.27,702.08,310.13,371.18,1666.66
4030,283.27,700.85,310.13,369.96,1664.21
4032,283.27,700.85,310.13,369.96,1664.21
4034,283.27,702.08,311.36,369.96,1666.67
4036,284.49,700.85,310.13,371.18,1666.65
4038,283.27,700.85,311.36,371.18,1666.66
4040,284.49,702.08,311.36,369.96,1667.89
4042,284.49,700.85,311.36,371.18,1667.88
4044,283.27,700.85,311.36,371.18,1666.66
4046,283.27,700.85,311.36,369.96,1665.44
4048,283.27,700.85,310.13,371.18,1665.43
4050,283.27,702.08,310.13,369.96,1665.44
4052,283.27,700.85,310.13,371.18,1665.43
4054,283.27,702.08,312.58,369.96,1667.89
4056,283.27,702.08,311.36,369.96,1666.67
4058,283.27,700.85,310.13,371.18,1665.43
4060,284.49,702.08,311.36,369.96,1667.89
4062,284.49,700.85,311.36,372.41,1669.11
4064,284.49,700.85,310.13,371.18,1666.65
4066,283.27,702.08,311.36,369.96,1666.67
4068,283.27,702.08,310.13,371.18,1666.66
4070,284.49,702.08,310.13,371.18,1667.88
4072,283.27,700.85,310.13,369.96,1664.21
4074,284.49,702.08,310.13,371.18,1667.88
4076,283.27,702.08,311.36,369.96,1666.67
4078,284.49,700.85,311.36,369.96,1666.66
4080,284.49,702.08,310.13,369.96,1666.66
4082,284.49,702.08,311.36,369.96,1667.89
4084,284.49,700.85,310.13,369.96,1665.43
4086,284.49,702.08,311.36,369.96,1667.89
4088,284.49,700.85,311.36,369.96,1666.66
4090,284.49,700.85,310.13,369.96,1665.43
4092,284.49,702.08,311.36,369.96,1667.89
4094,284.49,700.85,310.13,371.18,1666.65
4096,284.49,700.85,310.13,371.18,1666.65
4098,284.49,700.85,311.36,371.18,1667.88
4100,284.49,700.85,310.13,371.18,1666.65
4102,284.49,700.85,310.13,371.18,1666.65
4104,284.49,702.08,311.36,369.96,1667.89
4106,283.27,700.85,310.13,369.96,1664.21
4108,284.49,700.85,311.36,369.96,1666.66
4110,284.49,700.85,311.36,369.96,1666.66
4112,283.27,700.85,310.13,371.18,1665.43
4114,284.49,700.85,311.36,369.96,1666.66
4116,283.27,700.85,310.13,369.96,1664.21
4118,284.49,700.85,310.13,371.18,1666.65
4120,283.27,700.85,311.36,371.18,1666.66
4122,283.27,700.85,310.13,371.18,1665.43
4124,284.49,700.85,311.36,369.96,1666.66
4126,283.27,700.85,311.36,371.18,1666.66
4128,284.49,702.08,310.13,371.18,1667.88
4130,284.49,700.85,311.36,369.96,1666.66
4132,283.27,700.85,310.13,371.18,1665.43
4134,283.27,702.08,311.36,371.18,1667.89
4136,284.49,700.85,311.36,369.96,1666.66
4138,284.49,700.85,311.36,371.18,1667.88
4140,283.27,700.85,311.36,371.18,1666.66
4142,284.49,700.85,311.36,371.18,1667.88
4144,283.27,700.85,310.13,371.18,1665.43
4146,283.27,700.85,310.13,369.96,1664.21
4148,283.27,700.85,311.36,371.18,1666.66
4150,283.27,699.63,310.13,371.18,1664.21
4152,283.27,700.85,310.13,371.18,1665.43
4154,283.27,700.85,311.36,371.18,1666.66
4156,284.49,702.08,310.13,369.96,1666.66
4158,284.49,700.85,310.13,371.18,1666.65
4160,283.27,702.08,310.13,369.96,1665.44
4162,284.49,700.85,311.36,371.18,1667.88
4164,283.27,700.85,310.13,371.18,1665.43
4166,282.05,700.85,310.13,371.18,1664.21
4168,284.49,699.63,310.13,371.18,1665.43
4170,284.49,700.85,310.13,371.18,1666.65
4172,283.27,699.63,310.13,369.96,1662.99
4174,284.49,700.85,311.36,371.18,1667.88
4176,283.27,702.08,310.13,369.96,1665.44
4178,283.27,700.85,311.36,369.96,1665.44
4180,284.49,700.85,311.36,371.18,1667.88
4182,284.49,700.85,310.13,371.18,1666.65
4184,284.49,699.63,310.13,369.96,1664.21
4186,284.49,700.85,311.36,371.18,1667.88
4188,284.49,700.85,311.36,371.18,1667.88
4190,284.49,700.85,311.36,369.96,1666.66
4192,284.49,700.85,308.91,371.18,1665.43
4194,284.49,700.85,311.36,369.96,1666.66
4196,283.27,700.85,310.13,371.18,1665.43
4198,284.49,702.08,310.13,369.96,1666.66
4200,283.27,700.85,311.36,371.18,1666.66
4202,284.49,702.08,310.13,371.18,1667.88
4204,284.49,700.85,311.36,371.18,1667.88
4206,284.49,702.08,311.36,369.96,1667.89
4208,283.27,700.85,310.13,371.18,1665.43
4210,283.27,702.08,311.36,369.96,1666.67
4212,284.49,700.85,310.13,371.18,1666.65
4214,283.27,702.08,310.13,371.18,1666.66
4216,284.49,700.85,311.36,371.18,1667.88
4218,283.27,702.08,310.13,371.18,1666.66
4220,284.49,702.08,311.36,369.96,1667.89
4222,284.49,700.85,311.36,371.18,1667.88
4224,283.27,700.85,310.13,372.41,1666.66
4226,284.49,702.08,311.36,371.18,1669.11
4228,284.49,700.85,310.13,371.18,1666.65
4230,283.27,700.85,311.36,371.18,1666.66
4232,284.49,700.85,311.36,371.18,1667.88
4234,284.49,700.85,310.13,371.18,1666.65
4236,284.49,700.85,311.36,371.18,1667.88
4238,284.49,700.85,311.36,371.18,1667.88
4240,284.49,702.08,311.36,372.41,1670.34
4242,284.49,702.08,311.36,371.18,1669.11
4244,284.49,700.85,310.13,371.18,1666.65
4246,283.27,702.08,310.13,371.18,1666.66
4248,284.49,699.63,310.13,371.18,1665.43
4250,284.49,700.85,310.13,371.18,1666.65
4252,284.49,702.08,311.36,369.96,1667.89
4254,284.49,700.85,310.13,371.18,1666.65
4256,284.49,700.85,311.36,371.18,1667.88
4258,284.49,700.85,311.36,369.96,1666.66
4260,284.49,700.85,310.13,371.18,1666.65
4262,283.27,700.85,311.36,371.18,1666.66
4264,283.27,702.08,311.36,369.96,1666.67
4266,283.27,702.08,310.13,371.18,1666.66
4268,283.27,700.85,310.13,371.18,1665.43
4270,284.49,700.85,311.36,369.96,1666.66
4272,284.49,700.85,310.13,371.18,1666.65
4274,283.27,700.85,311.36,371.18,1666.66
4276,283.27,700.85,311.36,369.96,1665.44
4278,284.49,700.85,310.13,371.18,1666.65
4280,284.49,700.85,311.36,369.96,1666.66
4282,283.27,700.85,310.13,371.18,1665.43
4284,284.49,700.85,310.13,371.18,1666.65
4286,284.49,700.85,311.36,369.96,1666.66
4288,284.49,700.85,311.36,369.96,1666.66
4290,284.49,702.08,311.36,369.96,1667.89
4292,284.49,700.85,311.36,369.96,1666.66
4294,284.49,700.85,311.36,369.96,1666.66
4296,284.49,702.08,312.58,369.96,1669.11
4298,283.27,700.85,310.13,371.18,1665.43
4300,284.49,699.63,310.13,371.18,1665.43
4302,284.49,700.85,311.36,368.74,1665.44
4304,284.49,700.85,311.36,371.18,1667.88
4306,284.49,700.85,310.13,369.96,1665.43
4308,284.49,702.08,311.36,369.96,1667.89
4310,284.49,700.85,310.13,371.18,1666.65
4312,284.49,700.85,310.13,371.18,1666.65
4314,284.49,700.85,310.13,371.18,1666.65
4316,284.49,700.85,311.36,372.41,1669.11
4318,284.49,702.08,311.36,371.18,1669.11
4320,284.49,700.85,311.36,371.18,1667.88
4322,284.49,700.85,311.36,369.96,1666.66
4324,284.49,700.85,310.13,371.18,1666.65
4326,284.49,700.85,310.13,369.96,1665.43
4328,284.49,700.85,311.36,371.18,1667.88
4330,284.49,699.63,311.36,372.41,1667.89
4332,284.49,700.85,310.13,371.18,1666.65
4334,284.49,702.08,311.36,369.96,1667.89
4336,284.49,702.08,311.36,371.18,1669.11
4338,284.49,700.85,311.36,371.18,1667.88
4340,283.27,700.85,311.36,371.18,1666.66
4342,284.49,700.85,310.13,371.18,1666.65
4344,284.49,700.85,311.36,371.18,1667.88
4346,284.49,700.85,310.13,371.18,1666.65
4348,284.49,700.85,311.36,371.18,1667.88
4350,283.27,700.85,310.13,371.18,1665.43
4352,284.49,700.85,311.36,371.18,1667.88
4354,284.49,702.08,311.36,371.18,1669.11
4356,284.49,700.85,311.36,372.41,1669.11
4358,284.49,700.85,311.36,371.18,1667.88
4360,283.27,700.85,311.36,371.18,1666.66
4362,284.49,700.85,310.13,369.96,1665.43
4364,283.27,699.63,310.13,369.96,1662.99
4366,283.27,700.85,310.13,371.18,1665.43
4368,284.49,700.85,310.13,369.96,1665.43
4370,283.27,700.85,310.13,372.41,1666.66
4372,283.27,702.08,311.36,371.18,1667.89
4374,284.49,700.85,310.13,369.96,1665.43
4376,283.27,700.85,311.36,372.41,1667.89
4378,284.49,700.85,311.36,371.18,1667.88
4380,284.49,700.85,311.36,369.96,1666.66
4382,283.27,702.08,311.36,372.41,1669.12
4384,283.27,700.85,310.13,371.18,1665.43
4386,284.49,700.85,310.13,371.18,1666.65
4388,284.49,700.85,311.36,372.41,1669.11
4390,283.27,700.85,311.36,371.18,1666.66
4392,284.49,700.85,310.13,371.18,1666.65
4394,284.49,702.08,311.36,369.96,1667.89
4396,283.27,699.63,310.13,369.96,1662.99
4398,284.49,702.08,311.36,371.18,1669.11
4400,284.49,700.85,311.36,369.96,1666.66
4402,283.27,700.85,310.13,372.41,1666.66
4404,283.27,700.85,311.36,371.18,1666.66
4406,284.49,702.08,311.36,369.96,1667.89
4408,283.27,700.85,310.13,372.41,1666.66
4410,284.49,700.85,310.13,371.18,1666.65
4412,283.27,700.85,311.36,369.96,1665.44
4414,284.49,700.85,310.13,371.18,1666.65
4416,283.27,700.85,311.36,371.18,1666.66
4418,284.49,699.63,310.13,371.18,1665.43
4420,284.49,700.85,310.13,371.18,1666.65
4422,283.27,700.85,311.36,371.18,1666.66
4424,283.27,699.63,310.13,371.18,1664.21
4426,284.49,700.85,311.36,369.96,1666.66
4428,283.27,700.85,310.13,371.18,1665.43
4430,283.27,699.63,310.13,371.18,1664.21
4432,284.49,700.85,310.13,371.18,1666.65
4434,284.49,700.85,311.36,369.96,1666.66
4436,284.49,700.85,311.36,371.18,1667.88
4438,284.49,702.08,311.36,371.18,1669.11
4440,284.49,700.85,311.36,369.96,1666.66
4442,284.49,700.85,311.36,372.41,1669.11
4444,284.49,700.85,311.36,371.18,1667.88
4446,283.27,700.85,310.13,371.18,1665.43
4448,283.27,700.85,311.36,371.18,1666.66
4450,284.49,702.08,311.36,371.18,1669.11
4452,283.27,700.85,311.36,371.18,1666.66
4454,283.27,702.08,310.13,372.41,1667.89
4456,283.27,700.85,310.13,369.96,1664.21
4458,284.49,700.85,310.13,371.18,1666.65
4460,284.49,702.08,310.13,371.18,1667.88
4462,283.27,700.85,311.36,371.18,1666.66
4464,284.49,700.85,310.13,372.41,1667.88
4466,283.27,700.85,310.13,371.18,1665.43
4468,283.27,700.85,310.13,371.18,1665.43
4470,284.49,702.08,310.13,371.18,1667.88
4472,284.49,702.08,311.36,369.96,1667.89
4474,284.49,700.85,311.36,371.18,1667.88
4476,284.49,702.08,310.13,371.18,1667.88
4478,284.49,700.85,310.13,371.18,1666.65
4480,283.27,702.08,310.13,372.41,1667.89
4482,283.27,700.85,310.13,371.18,1665.43
4484,284.49,702.08,311.36,371.18,1669.11
4486,283.27,700.85,310.13,372.41,1666.66
4488,283.27,700.85,311.36,369.96,1665.44
4490,284.49,700.85,310.13,371.18,1666.65
4492,283.27,700.85,310.13,372.41,1666.66
4494,283.27,700.85,311.36,371.18,1666.66
4496,284.49,700.85,310.13,372.41,1667.88
4498,284.49,700.85,310.13,371.18,1666.65
4500,283.27,700.85,311.36,371.18,1666.66
4502,284.49,702.08,310.13,371.18,1667.88
4504,283.27,700.85,311.36,371.18,1666.66
4506,284.49,700.85,311.36,371.18,1667.88
4508,283.27,702.08,311.36,371.18,1667.89
4510,284.49,699.63,311.36,371.18,1666.66
4512,284.49,700.85,310.13,372.41,1667.88
4514,283.27,702.08,311.36,371.18,1667.89
4516,283.27,700.85,311.36,372.41,1667.89
4518,284.49,702.08,311.36,372.41,1670.34
4520,284.49,700.85,310.13,369.96,1665.43
4522,283.27,700.85,310.13,371.18,1665.43
4524,284.49,700.85,310.13,371.18,1666.65
4526,284.49,700.85,310.13,371.18,1666.65
4528,283.27,700.85,308.91,371.18,1664.21
4530,283.27,700.85,311.36,371.18,1666.66
4532,283.27,700.85,310.13,371.18,1665.43
4534,283.27,700.85,310.13,371.18,1665.43
4536,284.49,700.85,311.36,369.96,1666.66
4538,283.27,700.85,311.36,371.18,1666.66
4540,283.27,700.85,310.13,372.41,1666.66
4542,284.49,700.85,311.36,371.18,1667.88
4544,284.49,699.63,310.13,372.41,1666.66
4546,284.49,699.63,310.13,372.41,1666.66
4548,284.49,699.63,310.13,371.18,1665.43
4550,284.49,700.85,310.13,371.18,1666.65
4552,284.49,699.63,311.36,372.41,1667.89
4554,285.71,700.85,311.36,372.41,1670.33
4556,284.49,700.85,310.13,372.41,1667.88
4558,284.49,700.85,310.13,372.41,1667.88
4560,285.71,700.85,308.91,372.41,1667.88
4562,284.49,700.85,310.13,372.41,1667.88
4564,284.49,699.63,310.13,371.18,1665.43
4566,284.49,699.63,308.91,372.41,1665.44
4568,285.71,700.85,310.13,371.18,1667.87
4570,284.49,699.63,310.13,371.18,1665.43
4572,284.49,699.63,310.13,371.18,1665.43
4574,285.71,700.85,311.36,369.96,1667.88
4576,284.49,699.63,310.13,372.41,1666.66
4578,284.49,699.63,310.13,371.18,1665.43
4580,284.49,699.63,310.13,372.41,1666.66
4582,285.71,699.63,308.91,372.41,1666.66
4584,284.49,699.63,310.13,371.18,1665.43
4586,285.71,700.85,310.13,369.96,1666.65
4588,285.71,699.63,310.13,372.41,1667.88
4590,284.49,700.85,310.13,372.41,1667.88
4592,284.49,699.63,310.13,371.18,1665.43
4594,284.49,700.85,310.13,372.41,1667.88
4596,285.71,700.85,310.13,372.41,1669.1
4598,285.71,699.63,310.13,371.18,1666.65
4600,284.49,699.63,310.13,372.41,1666.66
4602,284.49,699.63,310.13,372.41,1666.66
4604,284.49,699.63,310.13,371.18,1665.43
4606,285.71,700.85,310.13,371.18,1667.87
4608,284.49,699.63,308.91,372.41,1665.44
4610,284.49,699.63,310.13,371.18,1665.43
4612,284.49,700.85,310.13,371.18,1666.65
4614,285.71,699.63,310.13,372.41,1667.88
4616,284.49,699.63,310.13,372.41,1666.66
4618,284.49,699.63,311.36,372.41,1667.89
4620,285.71,699.63,308.91,373.63,1667.88
4622,284.49,700.85,310.13,372.41,1667.88
4624,285.71,699.63,310.13,371.18,1666.65
4626,284.49,699.63,310.13,372.41,1666.66
4628,285.71,699.63,310.13,372.41,1667.88
4630,285.71,698.41,310.13,372.41,1666.66
4632,284.49,699.63,310.13,372.41,1666.66
4634,285.71,700.85,308.91,372.41,1667.88
4636,284.49,698.41,310.13,372.41,1665.44
4638,285.71,699.63,310.13,372.41,1667.88
4640,285.71,699.63,310.13,372.41,1667.88
4642,285.71,698.41,310.13,371.18,1665.43
4644,285.71,700.85,310.13,371.18,1667.87
4646,285.71,699.63,310.13,372.41,1667.88
4648,285.71,699.63,308.91,371.18,1665.43
4650,284.49,700.85,310.13,372.41,1667.88
4652,285.71,700.85,310.13,369.96,1666.65
4654,284.49,700.85,310.13,371.18,1666.65
4656,284.49,700.85,311.36,371.18,1667.88
4658,285.71,699.63,308.91,371.18,1665.43
4660,285.71,700.85,308.91,371.18,1666.65
4662,284.49,699.63,310.13,369.96,1664.21
4664,285.71,699.63,308.91,372.41,1666.66
4666,285.71,699.63,310.13,372.41,1667.88
4668,284.49,698.41,310.13,371.18,1664.21
4670,284.49,699.63,308.91,372.41,1665.44
4672,284.49,700.85,308.91,372.41,1666.66
4674,285.71,699.63,308.91,371.18,1665.43
4676,285.71,699.63,310.13,372.41,1667.88
4678,285.71,700.85,310.13,371.18,1667.87
4680,285.71,699.63,310.13,371.18,1666.65
4682,285.71,699.63,310.13,371.18,1666.65
4684,284.49,699.63,310.13,372.41,1666.66
