,SQUID_Volt(V),timestamp,MAG_CURR(A)
285,-2.68026000E-05,1558943424.1583333,
286,-2.67772400E-05,1558943424.3666668,
287,-2.68226400E-05,1558943424.575,
288,-2.67825800E-05,1558943424.7833333,
289,-2.67458400E-05,1558943424.9916668,
290,-2.67044300E-05,1558943425.2,
291,-2.67218100E-05,1558943425.4083333,
292,-2.66817400E-05,1558943425.6166668,
293,-2.67865900E-05,1558943425.825,
294,-2.66490100E-05,1558943426.0333333,
295,-2.68086200E-05,1558943426.2416668,
296,-2.67979300E-05,1558943426.45,
297,-2.67772300E-05,1558943426.6583333,
298,-2.68166300E-05,1558943426.8666668,
299,-2.68099500E-05,1558943427.075,
300,-2.69415200E-05,1558943428.676,
301,-2.69128100E-05,1558943428.8843334,
302,-2.69174800E-05,1558943429.0926669,
303,-2.68440100E-05,1558943429.301,
304,-2.67852400E-05,1558943429.5093334,
305,-2.68306600E-05,1558943429.7176669,
306,-2.68012700E-05,1558943429.926,
307,-2.67071100E-05,1558943430.1343334,
308,-2.68827400E-05,1558943430.3426669,
309,-2.67885800E-05,1558943430.551,
310,-2.67518600E-05,1558943430.7593334,
311,-2.67491900E-05,1558943430.9676669,
312,-2.67825600E-05,1558943431.176,
313,-2.68166400E-05,1558943431.3843334,
314,-2.69168100E-05,1558943431.5926669,
315,-2.67692100E-05,1558943431.801,
316,-2.68693800E-05,1558943432.0093334,
317,-2.68747300E-05,1558943432.2176669,
318,-2.69548700E-05,1558943432.426,
319,-2.68560300E-05,1558943432.6343334,
320,-2.69321800E-05,1558943432.8426669,
321,-2.69047900E-05,1558943433.051,
322,-2.68740700E-05,1558943433.2593334,
323,-2.69388500E-05,1558943433.4676669,
324,-2.68373300E-05,1558943433.676,
325,-2.69348400E-05,1558943435.275,
326,-2.67638800E-05,1558943435.4833333,
327,-2.68173100E-05,1558943435.6916668,
328,-2.68286500E-05,1558943435.9,
329,-2.68533500E-05,1558943436.1083333,
330,-2.67932700E-05,1558943436.3166668,
331,-2.69301600E-05,1558943436.525,
332,-2.68373300E-05,1558943436.7333333,
333,-2.68713900E-05,1558943436.9416668,
334,-2.68259900E-05,1558943437.15,
335,-2.67952700E-05,1558943437.3583333,
336,-2.68186400E-05,1558943437.5666668,
337,-2.69154800E-05,1558943437.775,
338,-2.69448500E-05,1558943437.9833333,
339,-2.68827400E-05,1558943438.1916668,
340,-2.69261600E-05,1558943438.4,
341,-2.68680600E-05,1558943438.6083333,
342,-2.68466900E-05,1558943438.8166668,
343,-2.68019300E-05,1558943439.025,
344,-2.68366700E-05,1558943439.2333333,
345,-2.68106100E-05,1558943439.4416668,
346,-2.69154600E-05,1558943439.65,
347,-2.68239800E-05,1558943439.8583333,
348,-2.67745700E-05,1558943440.0666668,
349,-2.67992800E-05,1558943440.275,
350,-2.67204700E-05,1558943441.874,
351,-2.67405100E-05,1558943442.0823333,
352,-2.67391600E-05,1558943442.2906668,
353,-2.67792400E-05,1558943442.499,
354,-2.67592000E-05,1558943442.7073333,
355,-2.67184600E-05,1558943442.9156668,
356,-2.67879200E-05,1558943443.124,
357,-2.67618700E-05,1558943443.3323333,
358,-2.67351500E-05,1558943443.5406668,
359,-2.66730600E-05,1558943443.749,
360,-2.66663800E-05,1558943443.9573333,
361,-2.68092800E-05,1558943444.1656668,
362,-2.66850800E-05,1558943444.374,
363,-2.66630300E-05,1558943444.5823333,
364,-2.67151200E-05,1558943444.7906668,
365,-2.66403200E-05,1558943444.999,
366,-2.67137900E-05,1558943445.2073333,
367,-2.66970900E-05,1558943445.4156668,
368,-2.68373300E-05,1558943445.624,
369,-2.65748700E-05,1558943445.8323333,
370,-2.66356500E-05,1558943446.0406668,
371,-2.66269700E-05,1558943446.249,
372,-2.65548400E-05,1558943446.4573333,
373,-2.67445100E-05,1558943446.6656668,
374,-2.66523600E-05,1558943446.874,
375,-2.65254600E-05,1558943448.475,
376,-2.67117800E-05,1558943448.6833332,
377,-2.66623700E-05,1558943448.8916667,
378,-2.67010900E-05,1558943449.1,
379,-2.66990900E-05,1558943449.3083332,
380,-2.66797200E-05,1558943449.5166667,
381,-2.66777300E-05,1558943449.725,
382,-2.66657100E-05,1558943449.9333332,
383,-2.65528400E-05,1558943450.1416667,
384,-2.66429900E-05,1558943450.35,
385,-2.66556800E-05,1558943450.5583332,
386,-2.65662000E-05,1558943450.7666667,
387,-2.66543500E-05,1558943450.975,
388,-2.65588500E-05,1558943451.1833332,
389,-2.66249700E-05,1558943451.3916667,
390,-2.65902400E-05,1558943451.6,
391,-2.66470100E-05,1558943451.8083332,
392,-2.65548400E-05,1558943452.0166667,
393,-2.65621800E-05,1558943452.225,
