,SQUID_Volt(V),timestamp,MOD_CURR(A),SQUID_Curr(A)
260,-2.98641000E-05,1558914192.5393333,+1.05893320E+00,+4.99447200E-03
261,-2.97640000E-05,1558914192.7476668,+1.05894910E+00,+4.99432900E-03
262,-2.96106000E-05,1558914192.956,+1.07515400E+00,+4.99435500E-03
263,-2.98709000E-05,1558914193.1643333,+1.08255110E+00,+4.99462800E-03
264,-2.97440000E-05,1558914193.3726668,+1.08255530E+00,+4.99447200E-03
265,-2.99241000E-05,1558914193.581,+1.08256150E+00,+4.99474500E-03
266,-2.98441000E-05,1558914193.7893333,+1.08255720E+00,+4.99466700E-03
267,-3.00443000E-05,1558914193.9976668,+1.08256220E+00,+4.99435500E-03
268,-2.98843000E-05,1558914194.206,+1.08257140E+00,+4.99409500E-03
269,-2.98173000E-05,1558914194.4143333,+1.08256690E+00,+4.99434200E-03
270,-3.01712000E-05,1558914194.6226668,+1.08257510E+00,+4.99413400E-03
271,-3.01311000E-05,1558914194.831,+1.08257040E+00,+4.99414700E-03
272,-3.01044000E-05,1558914195.0393333,+1.08257670E+00,+4.99409500E-03
273,-3.00509000E-05,1558914195.2476668,+1.08258040E+00,+4.99439400E-03
274,-3.01378000E-05,1558914195.456,+1.08257510E+00,+4.99443300E-03
275,-3.02245000E-05,1558914199.056,+1.09070370E+00,+4.99453700E-03
276,-3.03247000E-05,1558914199.2643332,+1.09910900E+00,+4.99419900E-03
277,-3.02779000E-05,1558914199.4726667,+1.09911220E+00,+4.99405600E-03
278,-3.01512000E-05,1558914199.681,+1.11132080E+00,+4.99444600E-03
279,-3.00910000E-05,1558914199.8893332,+1.12269010E+00,+4.99456300E-03
280,-3.04180000E-05,1558914200.0976667,+1.12268400E+00,+4.99449800E-03
281,-3.04047000E-05,1558914200.306,+1.13271780E+00,+4.99429000E-03
282,-3.03513000E-05,1558914200.5143332,+1.13919530E+00,+4.99445900E-03
283,-3.04648000E-05,1558914200.7226667,+1.13920070E+00,+4.99451100E-03
284,-3.03713000E-05,1558914200.931,+1.15417180E+00,+4.99447200E-03
285,-3.09252000E-05,1558914201.1393332,+1.16278460E+00,+4.99431600E-03
286,-3.05182000E-05,1558914201.3476667,+1.16279020E+00,+4.99464100E-03
287,-3.07451000E-05,1558914201.556,+1.17474820E+00,+4.99444600E-03
288,-3.05114000E-05,1558914201.7643332,+1.17932410E+00,+4.99461500E-03
289,-3.05782000E-05,1558914201.9726667,+1.17931970E+00,+4.99460200E-03
290,-3.06383000E-05,1558914202.181,+1.17932060E+00,+4.99482300E-03
291,-3.06249000E-05,1558914202.3893332,+1.17933270E+00,+4.99457600E-03
292,-3.07518000E-05,1558914202.5976667,+1.17933200E+00,+4.99449800E-03
293,-3.07783000E-05,1558914202.806,+1.17933200E+00,+4.99442000E-03
294,-3.06316000E-05,1558914203.0143332,+1.17934390E+00,+4.99439400E-03
295,-3.08451000E-05,1558914203.2226667,+1.17933020E+00,+4.99426400E-03
296,-3.07117000E-05,1558914203.431,+1.17933390E+00,+4.99516100E-03
297,-3.06117000E-05,1558914203.6393332,+1.17933720E+00,+4.99451100E-03
298,-3.08519000E-05,1558914203.8476667,+1.17932510E+00,+4.99445900E-03
299,-3.07985000E-05,1558914204.056,+1.17932990E+00,+4.99491400E-03
300,-3.06250000E-05,1558914207.656,+1.18650030E+00,+4.99451100E-03
301,-3.08786000E-05,1558914207.8643332,+1.19469090E+00,+4.99499200E-03
302,-3.09519000E-05,1558914208.0726666,+1.19468560E+00,+4.99431600E-03
303,-3.08251000E-05,1558914208.281,+1.21957920E+00,+4.99457600E-03
304,-3.09185000E-05,1558914208.4893332,+1.21959770E+00,+4.99431600E-03
305,-3.08853000E-05,1558914208.6976666,+1.21959240E+00,+4.99479700E-03
306,-3.10920000E-05,1558914208.906,+1.23609880E+00,+4.99469300E-03
307,-3.11321000E-05,1558914209.1143332,+1.23611990E+00,+4.99462800E-03
308,-3.09986000E-05,1558914209.3226666,+1.23610940E+00,+4.99430300E-03
309,-3.08786000E-05,1558914209.531,+1.25970610E+00,+4.99457600E-03
310,-3.11121000E-05,1558914209.7393332,+1.25971930E+00,+4.99442000E-03
311,-3.10921000E-05,1558914209.9476666,+1.25972720E+00,+4.99443300E-03
312,-3.10920000E-05,1558914210.156,+1.27625740E+00,+4.99461500E-03
313,-3.10654000E-05,1558914210.3643332,+1.27626010E+00,+4.99474500E-03
314,-3.10587000E-05,1558914210.5726666,+1.27627060E+00,+4.99484900E-03
315,-3.11454000E-05,1558914210.781,+1.27627200E+00,+4.99473200E-03
316,-3.12457000E-05,1558914210.9893332,+1.27628120E+00,+4.99451100E-03
317,-3.13524000E-05,1558914211.1976666,+1.27626800E+00,+4.99461500E-03
318,-3.13257000E-05,1558914211.406,+1.27626010E+00,+4.99466700E-03
319,-3.12388000E-05,1558914211.6143332,+1.27624680E+00,+4.99466700E-03
320,-3.12457000E-05,1558914211.8226666,+1.27624420E+00,+4.99442000E-03
321,-3.13924000E-05,1558914212.031,+1.27623360E+00,+4.99458900E-03
322,-3.15325000E-05,1558914212.2393332,+1.27624950E+00,+4.99453700E-03
323,-3.13858000E-05,1558914212.4476666,+1.27626140E+00,+4.99482300E-03
324,-3.13658000E-05,1558914212.656,+1.27626530E+00,+4.99453700E-03
325,-3.13391000E-05,1558914216.363,+1.27627460E+00,+4.99466700E-03
326,-3.15592000E-05,1558914216.5713332,+1.29979570E+00,+4.99465400E-03
327,-3.14325000E-05,1558914216.7796667,+1.29982480E+00,+4.99479700E-03
328,-3.13857000E-05,1558914216.988,+1.29980360E+00,+4.99461500E-03
329,-3.14859000E-05,1558914217.1963332,+1.31634170E+00,+4.99445900E-03
330,-3.14658000E-05,1558914217.4046667,+1.31634170E+00,+4.99464100E-03
331,-3.12455000E-05,1558914217.613,+1.31633120E+00,+4.99500500E-03
332,-3.15459000E-05,1558914217.8213332,+1.33170080E+00,+4.99456300E-03
333,-3.14124000E-05,1558914218.0296667,+1.33169820E+00,+4.99458900E-03
334,-3.14124000E-05,1558914218.238,+1.33214760E+00,+4.99432900E-03
335,-3.14058000E-05,1558914218.4463332,+1.35640490E+00,+4.99461500E-03
336,-3.14391000E-05,1558914218.6546667,+1.35641150E+00,+4.99468000E-03
337,-3.16194000E-05,1558914218.863,+1.35705260E+00,+4.99443300E-03
338,-3.15659000E-05,1558914219.0713332,+1.37178280E+00,+4.99466700E-03
339,-3.15058000E-05,1558914219.2796667,+1.37177490E+00,+4.99396500E-03
340,-3.14792000E-05,1558914219.488,+1.37175640E+00,+4.99440700E-03
