,SQUID_Volt(V),timestamp,MOD_CURR(A)
456,-2.81549700E-05,1558943897.787,+1.80024930E+00
457,-2.80093900E-05,1558943897.9953332,+1.80609280E+00
458,-2.82257700E-05,1558943898.2036667,+1.80612720E+00
459,-2.83206000E-05,1558943898.412,+1.82014340E+00
460,-2.82237700E-05,1558943898.6203332,+1.82265480E+00
461,-2.83433000E-05,1558943898.8286667,+1.82266140E+00
462,-2.83780300E-05,1558943899.037,+1.84320710E+00
463,-2.84361400E-05,1558943899.2453332,+1.84625910E+00
464,-2.84334600E-05,1558943899.4536667,+1.84625780E+00
465,-2.85984100E-05,1558943899.662,+1.84623800E+00
466,-2.86211200E-05,1558943899.8703332,+1.84626180E+00
467,-2.86384800E-05,1558943900.0786667,+1.84625650E+00
468,-2.86317900E-05,1558943900.287,+1.84625650E+00
469,-2.86030800E-05,1558943900.4953332,+1.84628030E+00
470,-2.86277900E-05,1558943900.7036667,+1.84626700E+00
471,-2.87146200E-05,1558943900.912,+1.84628550E+00
472,-2.86899000E-05,1558943901.1203332,+1.84627230E+00
473,-2.86905800E-05,1558943901.3286667,+1.84627760E+00
474,-2.87213000E-05,1558943901.537,+1.84629480E+00
475,-2.92328400E-05,1558943905.137,+1.85715060E+00
476,-2.88388200E-05,1558943905.3453333,+1.86278400E+00
477,-2.89476900E-05,1558943905.5536668,+1.86279860E+00
478,-2.87613600E-05,1558943905.762,+1.87886610E+00
479,-2.90532000E-05,1558943905.9703333,+1.88636990E+00
480,-2.90525400E-05,1558943906.1786668,+1.88636460E+00
481,-2.89296500E-05,1558943906.387,+1.89904860E+00
482,-2.89176300E-05,1558943906.5953333,+1.90286060E+00
483,-2.90298200E-05,1558943906.8036668,+1.90286060E+00
484,-2.90338400E-05,1558943907.012,+1.91501440E+00
485,-2.90264900E-05,1558943907.2203333,+1.91820780E+00
486,-2.92121400E-05,1558943907.4286668,+1.91821700E+00
487,-2.91406800E-05,1558943907.637,+1.93994580E+00
488,-2.91500300E-05,1558943907.8453333,+1.94299380E+00
489,-2.91453600E-05,1558943908.0536668,+1.94300840E+00
490,-2.94111600E-05,1558943908.262,+1.94297530E+00
491,-2.92628500E-05,1558943908.4703333,+1.94299250E+00
492,-2.94184500E-05,1558943908.6786668,+1.94298190E+00
493,-2.93657000E-05,1558943908.887,+1.94298060E+00
494,-2.93670200E-05,1558943909.0953333,+1.94298990E+00
495,-2.92174300E-05,1558943909.3036668,+1.94300310E+00
496,-2.92929000E-05,1558943909.512,+1.94299250E+00
497,-2.91680200E-05,1558943909.7203333,+1.94299250E+00
498,-2.92167600E-05,1558943909.9286668,+1.94299250E+00
499,-2.92488300E-05,1558943910.137,+1.94299780E+00
500,-2.91486500E-05,1558943913.737,+1.95325350E+00
501,-2.91399600E-05,1558943913.9453332,+1.95832780E+00
502,-2.91139300E-05,1558943914.1536667,+1.95832910E+00
503,-2.91346300E-05,1558943914.362,+1.97545410E+00
504,-2.92461500E-05,1558943914.5703332,+1.98310060E+00
505,-2.92775400E-05,1558943914.7786667,+1.98312700E+00
506,-2.91780300E-05,1558943914.987,+1.99505640E+00
507,-2.91439800E-05,1558943915.1953332,+1.99846260E+00
508,-2.92555100E-05,1558943915.4036667,+1.99847590E+00
509,-2.91633400E-05,1558943915.612,+2.02858470E+00
510,-2.92261100E-05,1558943915.8203332,+2.02793840E+00
511,-2.84474300E-05,1558943916.0286667,+2.02785380E+00
512,-2.90805700E-05,1558943916.237,+2.04434690E+00
513,-2.91446900E-05,1558943916.4453332,+2.04428880E+00
514,-2.91313300E-05,1558943916.6536667,+2.04425570E+00
515,-2.92401900E-05,1558943916.862,+2.04425710E+00
516,-2.91239200E-05,1558943917.0703332,+2.04423990E+00
517,-2.91533700E-05,1558943917.2786667,+2.04424120E+00
518,-2.91052900E-05,1558943917.487,+2.04424120E+00
519,-2.92368400E-05,1558943917.6953332,+2.04422000E+00
520,-2.91173100E-05,1558943917.9036667,+2.04421740E+00
521,-2.91754000E-05,1558943918.112,+2.04422400E+00
522,-2.92228300E-05,1558943918.3203332,+2.04423330E+00
523,-2.91673800E-05,1558943918.5286667,+2.04422530E+00
524,-2.91406700E-05,1558943918.737,+2.04421210E+00
525,-2.93416900E-05,1558943922.433,+2.04592910E+00
526,-2.94665700E-05,1558943922.6413333,+2.06068020E+00
527,-2.96001300E-05,1558943922.8496668,+2.06070000E+00
528,-2.94138200E-05,1558943923.058,+2.06365550E+00
529,-2.93303400E-05,1558943923.2663333,+2.08430570E+00
530,-2.93670700E-05,1558943923.4746668,+2.08431490E+00
531,-2.92789200E-05,1558943923.683,+2.08776610E+00
532,-2.92535400E-05,1558943923.8913333,+2.10069590E+00
533,-2.91560300E-05,1558943924.0996668,+2.10068000E+00
534,-2.92428500E-05,1558943924.308,+2.10621430E+00
535,-2.92041100E-05,1558943924.5163333,+2.12428570E+00
536,-2.92301700E-05,1558943924.7246668,+2.12426850E+00
537,-2.90632000E-05,1558943924.933,+2.12954770E+00
538,-2.90124500E-05,1558943925.1413333,+2.14077230E+00
539,-2.90652000E-05,1558943925.3496668,+2.14079870E+00
540,-2.90391700E-05,1558943925.558,+2.14078810E+00
541,-2.89096100E-05,1558943925.7663333,+2.14081460E+00
542,-2.90024300E-05,1558943925.9746668,+2.14082510E+00
543,-2.89563600E-05,1558943926.183,+2.14081460E+00
544,-2.89663700E-05,1558943926.3913333,+2.14080400E+00
545,-2.88989200E-05,1558943926.5996668,+2.14079870E+00
546,-2.89056000E-05,1558943926.808,+2.14081720E+00
547,-2.89657100E-05,1558943927.0163333,+2.14080130E+00
548,-2.89363200E-05,1558943927.2246668,+2.14078680E+00
549,-2.89650400E-05,1558943927.433,+2.14079600E+00
550,-2.88495000E-05,1558943930.937,+2.15684380E+00
551,-2.87386400E-05,1558943931.1453333,+2.16440170E+00
552,-2.86745200E-05,1558943931.3536668,+2.16440300E+00
553,-2.88000900E-05,1558943931.562,+2.17594350E+00
554,-2.86324700E-05,1558943931.7703333,+2.18086450E+00
555,-2.86404800E-05,1558943931.9786668,+2.18086450E+00
556,-2.85155900E-05,1558943932.187,+2.19392770E+00
557,-2.86812200E-05,1558943932.3953333,+2.19745810E+00
558,-2.84808600E-05,1558943932.6036668,+2.19744760E+00
559,-2.85049000E-05,1558943932.812,+2.21643670E+00
560,-2.85610100E-05,1558943933.0203333,+2.22094000E+00
561,-2.84741900E-05,1558943933.2286668,+2.22092540E+00
562,-2.84468100E-05,1558943933.437,+2.23571620E+00
563,-2.84060600E-05,1558943933.6453333,+2.23744240E+00
564,-2.84054000E-05,1558943933.8536668,+2.23746350E+00
565,-2.82531300E-05,1558943934.062,+2.23744770E+00
566,-2.83640000E-05,1558943934.2703333,+2.23741860E+00
567,-2.82838500E-05,1558943934.4786668,+2.23742790E+00
568,-2.82671600E-05,1558943934.687,+2.23745170E+00
569,-2.82491400E-05,1558943934.8953333,+2.23742390E+00
570,-2.82985500E-05,1558943935.1036668,+2.23742650E+00
571,-2.81983700E-05,1558943935.312,+2.23740940E+00
572,-2.84034000E-05,1558943935.5203333,+2.23738820E+00
573,-2.82838600E-05,1558943935.7286668,+2.23740410E+00
574,-2.84207600E-05,1558943935.937,+2.23740540E+00
575,-2.81482900E-05,1558943939.537,+2.25197270E+00
576,-2.81776800E-05,1558943939.7453332,+2.26084580E+00
577,-2.80701600E-05,1558943939.9536667,+2.26083530E+00
578,-2.81583000E-05,1558943940.162,+2.27256610E+00
579,-2.80194000E-05,1558943940.3703332,+2.27743550E+00
580,-2.80628000E-05,1558943940.5786667,+2.27743680E+00
581,-2.79886800E-05,1558943940.787,+2.29460150E+00
582,-2.79599600E-05,1558943940.9953332,+2.30095130E+00
583,-2.77903300E-05,1558943941.2036667,+2.30095660E+00
584,-2.78297400E-05,1558943941.412,+2.31441380E+00
585,-2.78437500E-05,1558943941.6203332,+2.31745920E+00
586,-2.78050200E-05,1558943941.8286667,+2.31747510E+00
587,-2.77122000E-05,1558943942.037,+2.33132870E+00
588,-2.77582700E-05,1558943942.2453332,+2.33397360E+00
589,-2.76748100E-05,1558943942.4536667,+2.33401060E+00
590,-2.75973400E-05,1558943942.662,+2.33402110E+00
591,-2.74978300E-05,1558943942.8703332,+2.33401850E+00
592,-2.75365600E-05,1558943943.0786667,+2.33402380E+00
593,-2.75632600E-05,1558943943.287,+2.33397090E+00
594,-2.74904900E-05,1558943943.4953332,+2.33399730E+00
595,-2.74577600E-05,1558943943.7036667,+2.33398150E+00
596,-2.75579200E-05,1558943943.912,+2.33397880E+00
597,-2.74671000E-05,1558943944.1203332,+2.33397620E+00
598,-2.74430700E-05,1558943944.3286667,+2.33398020E+00
599,-2.75372200E-05,1558943944.537,+2.33400000E+00
