,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
245,-3.93610000E-05,1558917136.7537894,+1.57009670E+00,+1.19456590E+00,+5.51787400E-03
246,-4.01485000E-05,1558917137.0169473,+1.57009790E+00,+1.21945490E+00,+5.51792600E-03
247,-3.75725000E-05,1558917137.280105,+1.57010160E+00,+1.21947340E+00,+5.51774400E-03
248,-3.56172000E-05,1558917137.5432632,+1.57009540E+00,+1.21948270E+00,+5.51825100E-03
249,-3.89072000E-05,1558917137.806421,+1.57009790E+00,+1.23596920E+00,+5.51827700E-03
250,-3.67516000E-05,1558917138.069579,+1.57009910E+00,+1.23598380E+00,+5.51740600E-03
251,-4.11496000E-05,1558917138.3327367,+1.57009790E+00,+1.23597320E+00,+5.51777000E-03
252,-3.75258000E-05,1558917138.5958948,+1.57009790E+00,+1.25957130E+00,+5.51818600E-03
253,-3.67851000E-05,1558917138.8590527,+1.57009790E+00,+1.25957920E+00,+5.51796500E-03
254,-2.94107000E-05,1558917139.1222105,+1.57009790E+00,+1.25957920E+00,+5.51836800E-03
255,-3.67383000E-05,1558917139.3853683,+1.57010160E+00,+1.25959240E+00,+5.51793900E-03
256,-3.92409000E-05,1558917139.6485262,+1.57009420E+00,+1.25959510E+00,+5.51819900E-03
257,-3.77127000E-05,1558917139.9116843,+1.57009670E+00,+1.25959510E+00,+5.51812100E-03
258,-3.61511000E-05,1558917140.1748421,+1.57009790E+00,+1.25960030E+00,+5.51803000E-03
259,-3.68117000E-05,1558917140.438,+1.57009670E+00,+1.25959510E+00,+5.51792600E-03
260,-3.86602000E-05,1558917142.448,+1.57009420E+00,+1.27141840E+00,+5.51810800E-03
261,-3.47563000E-05,1558917142.7111578,+1.57009790E+00,+1.27612260E+00,+5.51816000E-03
262,-3.81598000E-05,1558917142.9743156,+1.57009540E+00,+1.27613580E+00,+5.51827700E-03
263,-4.06357000E-05,1558917143.2374737,+1.57009540E+00,+1.29352780E+00,+5.51816000E-03
264,-4.07491000E-05,1558917143.5006316,+1.57009670E+00,+1.29967410E+00,+5.51808200E-03
265,-3.58774000E-05,1558917143.7637894,+1.57010040E+00,+1.29968200E+00,+5.51814700E-03
266,-4.17435000E-05,1558917144.0269473,+1.57009790E+00,+1.31228780E+00,+5.51830300E-03
