,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
252,-3.16663000E-05,1558920418.6116667,+1.56988220E+00,+9.79018810E-01,+5.55205800E-03
253,-3.11459000E-05,1558920418.82,+1.56988100E+00,+9.82662390E-01,+5.55162900E-03
254,-3.59106000E-05,1558920419.0283332,+1.56988220E+00,+9.95428960E-01,+5.55172000E-03
255,-3.11592000E-05,1558920419.2366667,+1.56988220E+00,+9.95431600E-01,+5.55181100E-03
256,-3.52500000E-05,1558920419.445,+1.56988220E+00,+8.50817080E-01,+5.55172000E-03
257,-3.40488000E-05,1558920419.6533332,+1.56987970E+00,+1.01871700E+00,+5.55117400E-03
258,-3.85801000E-05,1558920419.8616667,+1.56988220E+00,+1.01863890E+00,+5.55165500E-03
259,-3.59708000E-05,1558920420.07,+1.56987970E+00,+1.02647240E+00,+5.55174600E-03
260,-3.77058000E-05,1558920420.2783332,+1.56988100E+00,+1.04221180E+00,+5.55170700E-03
261,-3.20200000E-05,1558920420.4866667,+1.56987730E+00,+1.04221960E+00,+5.55156400E-03
262,-3.29476000E-05,1558920420.695,+1.56987850E+00,+1.04809570E+00,+5.55147300E-03
263,-3.37952000E-05,1558920420.9033332,+1.56987850E+00,+1.05868370E+00,+5.55166800E-03
264,-3.41622000E-05,1558920421.1116667,+1.56988100E+00,+1.05868780E+00,+5.55162900E-03
265,-3.29943000E-05,1558920421.32,+1.56988220E+00,+1.05869520E+00,+5.55185000E-03
266,-3.30145000E-05,1558920421.5283332,+1.56987730E+00,+1.05870170E+00,+5.55165500E-03
267,-3.80663000E-05,1558920421.7366667,+1.56987850E+00,+1.05870050E+00,+5.55188900E-03
268,-3.36885000E-05,1558920421.945,+1.56987970E+00,+1.05869710E+00,+5.55136900E-03
269,-3.28675000E-05,1558920422.1533332,+1.56987730E+00,+1.05870340E+00,+5.55146000E-03
270,-3.71987000E-05,1558920422.3616667,+1.56987850E+00,+1.05871330E+00,+5.55220100E-03
271,-3.27675000E-05,1558920422.57,+1.56987480E+00,+1.05871270E+00,+5.55162900E-03
272,-3.67516000E-05,1558920422.7783332,+1.56988220E+00,+1.05871690E+00,+5.55156400E-03
