,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
237,-2.47530200E-05,1558921766.891,+1.56976080E+00,+9.60050000E-01,+4.51646300E-03
238,-2.48158100E-05,1558921767.0993333,+1.56976320E+00,+9.75025330E-01,+4.51664500E-03
239,-2.48638800E-05,1558921767.3076668,+1.56976700E+00,+9.75039590E-01,+4.51637200E-03
240,-2.48558800E-05,1558921767.516,+1.56976450E+00,+9.75047120E-01,+4.51635900E-03
241,-2.46375000E-05,1558921767.7243333,+1.56976570E+00,+9.75065080E-01,+4.51628100E-03
242,-2.46568700E-05,1558921767.9326668,+1.56976450E+00,+9.75046720E-01,+4.51625500E-03
243,-2.47650600E-05,1558921768.141,+1.56976450E+00,+9.75021240E-01,+4.51635900E-03
244,-2.46588800E-05,1558921768.3493333,+1.56976320E+00,+9.74982270E-01,+4.51646300E-03
245,-2.46234800E-05,1558921768.5576668,+1.56976450E+00,+9.74967610E-01,+4.51689200E-03
246,-2.46455200E-05,1558921768.766,+1.56976200E+00,+9.74989410E-01,+4.51699600E-03
247,-2.46715600E-05,1558921768.9743333,+1.56976080E+00,+9.75047520E-01,+4.51672300E-03
248,-2.47263200E-05,1558921769.1826668,+1.56976320E+00,+9.75105500E-01,+4.51693100E-03
249,-2.46889200E-05,1558921769.391,+1.56976320E+00,+9.75101270E-01,+4.51721700E-03
250,-2.45894000E-05,1558921772.992,+1.56976320E+00,+9.77786190E-01,+4.51698300E-03
251,-2.46288200E-05,1558921773.2003334,+1.56975950E+00,+9.91387450E-01,+4.51678800E-03
252,-2.46515200E-05,1558921773.4086668,+1.56976080E+00,+9.91402900E-01,+4.51680100E-03
253,-2.45967700E-05,1558921773.617,+1.56975950E+00,+1.01915920E+00,+4.51706100E-03
254,-2.45379900E-05,1558921773.8253334,+1.56976080E+00,+1.01880010E+00,+4.51654100E-03
255,-2.45413300E-05,1558921774.0336668,+1.56976200E+00,+1.01876270E+00,+4.51695700E-03
256,-2.44451600E-05,1558921774.242,+1.56976200E+00,+1.04235650E+00,+4.51752900E-03
257,-2.42975700E-05,1558921774.4503334,+1.56975950E+00,+1.04235780E+00,+4.51751600E-03
258,-2.43383100E-05,1558921774.6586668,+1.56975950E+00,+1.04234670E+00,+4.51678800E-03
259,-2.43730400E-05,1558921774.867,+1.56975950E+00,+1.05881530E+00,+4.51742500E-03
260,-2.42655200E-05,1558921775.0753334,+1.56976200E+00,+1.05881820E+00,+4.51672300E-03
261,-2.41913800E-05,1558921775.2836668,+1.56976080E+00,+1.05882440E+00,+4.51721700E-03
262,-2.40124100E-05,1558921775.492,+1.56975950E+00,+1.08241680E+00,+4.51715200E-03
263,-2.40972300E-05,1558921775.7003334,+1.56975830E+00,+1.08241890E+00,+4.51672300E-03
264,-2.41853800E-05,1558921775.9086668,+1.56975950E+00,+1.08242810E+00,+4.51711300E-03
265,-2.40177500E-05,1558921776.117,+1.56976200E+00,+1.08242660E+00,+4.51693100E-03
266,-2.40411200E-05,1558921776.3253334,+1.56976320E+00,+1.08242800E+00,+4.51693100E-03
267,-2.38895200E-05,1558921776.5336668,+1.56976080E+00,+1.08241570E+00,+4.51719100E-03
268,-2.40110800E-05,1558921776.742,+1.56976080E+00,+1.08242260E+00,+4.51674900E-03
269,-2.40337900E-05,1558921776.9503334,+1.56975950E+00,+1.08243040E+00,+4.51660600E-03
270,-2.39189200E-05,1558921777.1586668,+1.56975830E+00,+1.08242460E+00,+4.51695700E-03
271,-2.39930400E-05,1558921777.367,+1.56976200E+00,+1.08243040E+00,+4.51672300E-03
272,-2.39489700E-05,1558921777.5753334,+1.56976200E+00,+1.08243450E+00,+4.51684000E-03
