,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
132,-3.58170000E-05,1558921186.0783331,+1.56980790E+00,+5.25340390E-01,+5.55740200E-03
133,-3.58704000E-05,1558921186.2866666,+1.56981280E+00,+5.25388730E-01,+5.55764900E-03
134,-3.59437000E-05,1558921186.495,+1.56981030E+00,+5.44621240E-01,+5.55761000E-03
135,-3.59772000E-05,1558921186.7033331,+1.56981030E+00,+5.44663110E-01,+5.55745400E-03
136,-3.59905000E-05,1558921186.9116666,+1.56980790E+00,+5.44695070E-01,+5.55762300E-03
137,-3.60105000E-05,1558921187.12,+1.56980910E+00,+5.63917070E-01,+5.55748000E-03
138,-3.59638000E-05,1558921187.3283331,+1.56981030E+00,+5.63947050E-01,+5.55745400E-03
139,-3.60640000E-05,1558921187.5366666,+1.56980910E+00,+5.63968180E-01,+5.55783200E-03
140,-3.62240000E-05,1558921187.745,+1.56980910E+00,+5.63990240E-01,+5.55797500E-03
141,-3.61372000E-05,1558921187.9533331,+1.56981160E+00,+5.64007010E-01,+5.55779300E-03
142,-3.61840000E-05,1558921188.1616666,+1.56980410E+00,+5.64021540E-01,+5.55774000E-03
143,-3.62707000E-05,1558921188.37,+1.56980660E+00,+5.64041090E-01,+5.55862500E-03
144,-3.61974000E-05,1558921188.5783331,+1.56980910E+00,+5.64052310E-01,+5.55802700E-03
145,-3.61974000E-05,1558921188.7866666,+1.56980410E+00,+5.64064990E-01,+5.55814400E-03
146,-3.63509000E-05,1558921188.995,+1.56980790E+00,+5.64077670E-01,+5.55779300E-03
147,-3.62841000E-05,1558921189.2033331,+1.56981030E+00,+5.64089560E-01,+5.55810500E-03
148,-3.62841000E-05,1558921189.4116666,+1.56980790E+00,+5.64101570E-01,+5.55771400E-03
149,-3.62707000E-05,1558921189.62,+1.56980790E+00,+5.64111220E-01,+5.55784500E-03
150,-3.64510000E-05,1558921193.359,+1.56980410E+00,+5.74185900E-01,+5.55776600E-03
151,-3.63510000E-05,1558921193.5673332,+1.56980660E+00,+5.83945470E-01,+5.55807900E-03
152,-3.63642000E-05,1558921193.7756667,+1.56980290E+00,+5.83953130E-01,+5.55784500E-03
153,-3.63775000E-05,1558921193.984,+1.56980540E+00,+5.95434780E-01,+5.55779300E-03
154,-3.63842000E-05,1558921194.1923332,+1.56980660E+00,+6.03235470E-01,+5.55800100E-03
