,SQUID_Volt(V),timestamp,MOD_CURR(A)
456,-3.15927000E-05,1558935260.273,+1.81876610E+00
457,-3.17729000E-05,1558935260.4813333,+1.82257280E+00
458,-3.19129000E-05,1558935260.6896667,+1.82257810E+00
459,-3.17862000E-05,1558935260.898,+1.84137250E+00
460,-3.22066000E-05,1558935261.1063333,+1.84616390E+00
461,-3.16661000E-05,1558935261.3146667,+1.84618250E+00
462,-3.18728000E-05,1558935261.523,+1.86078810E+00
463,-3.24134000E-05,1558935261.7313333,+1.86268880E+00
464,-3.18463000E-05,1558935261.9396667,+1.86269410E+00
465,-3.17660000E-05,1558935262.148,+1.86267560E+00
466,-3.20063000E-05,1558935262.3563333,+1.86268750E+00
467,-3.18662000E-05,1558935262.5646667,+1.86267560E+00
468,-3.19930000E-05,1558935262.773,+1.86267830E+00
469,-3.23734000E-05,1558935262.9813333,+1.86266770E+00
470,-3.23200000E-05,1558935263.1896667,+1.86267560E+00
471,-3.17461000E-05,1558935263.398,+1.86268880E+00
472,-3.26271000E-05,1558935263.6063333,+1.86267300E+00
473,-3.18261000E-05,1558935263.8146667,+1.86270210E+00
474,-3.17861000E-05,1558935264.023,+1.86268880E+00
475,-3.16393000E-05,1558935267.624,+1.87743730E+00
476,-3.17260000E-05,1558935267.8323333,+1.88625090E+00
477,-3.11922000E-05,1558935268.0406668,+1.88625620E+00
478,-3.19731000E-05,1558935268.249,+1.89804540E+00
479,-3.15393000E-05,1558935268.4573333,+1.90274690E+00
480,-3.16726000E-05,1558935268.6656668,+1.90276810E+00
481,-3.12456000E-05,1558935268.874,+1.91411690E+00
482,-3.13056000E-05,1558935269.0823333,+1.91809280E+00
483,-3.19196000E-05,1558935269.2906668,+1.91808220E+00
484,-3.17194000E-05,1558935269.499,+1.93864120E+00
485,-3.15593000E-05,1558935269.7073333,+1.94287090E+00
486,-3.07383000E-05,1558935269.9156668,+1.94285770E+00
487,-3.01712000E-05,1558935270.124,+1.95593010E+00
488,-3.20531000E-05,1558935270.3323333,+1.95815860E+00
489,-3.19129000E-05,1558935270.5406668,+1.95815070E+00
490,-3.19664000E-05,1558935270.749,+1.95815070E+00
491,-3.17728000E-05,1558935270.9573333,+1.95815860E+00
492,-3.26002000E-05,1558935271.1656668,+1.95815730E+00
493,-3.29007000E-05,1558935271.374,+1.95815330E+00
494,-3.17594000E-05,1558935271.5823333,+1.95815330E+00
495,-3.20665000E-05,1558935271.7906668,+1.95816130E+00
496,-3.06517000E-05,1558935271.999,+1.95816520E+00
497,-3.12923000E-05,1558935272.2073333,+1.95816650E+00
498,-3.14391000E-05,1558935272.4156668,+1.95817980E+00
499,-3.09454000E-05,1558935272.624,+1.95816130E+00
500,-3.12656000E-05,1558935276.223,+1.97446150E+00
501,-3.24068000E-05,1558935276.4313333,+1.98292610E+00
502,-3.15993000E-05,1558935276.6396668,+1.98295130E+00
503,-3.15391000E-05,1558935276.848,+1.99342930E+00
504,-3.18461000E-05,1558935277.0563333,+1.99829610E+00
505,-3.16726000E-05,1558935277.2646668,+1.99829080E+00
506,-3.10587000E-05,1558935277.473,+2.02857150E+00
507,-2.99309000E-05,1558935277.6813333,+2.02775590E+00
508,-3.01645000E-05,1558935277.8896668,+2.02762640E+00
509,-3.00109000E-05,1558935278.098,+2.04407070E+00
510,-3.04515000E-05,1558935278.3063333,+2.04408790E+00
511,-3.04248000E-05,1558935278.5146668,+2.04408130E+00
512,-3.03046000E-05,1558935278.723,+2.06053740E+00
513,-3.04981000E-05,1558935278.9313333,+2.06056390E+00
514,-3.06384000E-05,1558935279.1396668,+2.06055860E+00
515,-3.13791000E-05,1558935279.348,+2.06054540E+00
516,-3.03446000E-05,1558935279.5563333,+2.06056120E+00
517,-3.10721000E-05,1558935279.7646668,+2.06057440E+00
518,-3.09986000E-05,1558935279.973,+2.06057050E+00
519,-3.10855000E-05,1558935280.1813333,+2.06056520E+00
520,-3.06651000E-05,1558935280.3896668,+2.06056650E+00
521,-3.05983000E-05,1558935280.598,+2.06056650E+00
522,-3.07316000E-05,1558935280.8063333,+2.06057710E+00
523,-3.04782000E-05,1558935281.0146668,+2.06054540E+00
524,-3.05515000E-05,1558935281.223,+2.06057440E+00
525,-2.98374000E-05,1558935284.919,+2.06193060E+00
526,-3.02913000E-05,1558935285.1273332,+2.08415500E+00
527,-3.01577000E-05,1558935285.3356667,+2.08413390E+00
528,-3.05115000E-05,1558935285.544,+2.08651440E+00
529,-3.03780000E-05,1558935285.7523332,+2.10048700E+00
530,-3.08784000E-05,1558935285.9606667,+2.10049100E+00
531,-2.98575000E-05,1558935286.169,+2.10450790E+00
532,-3.01378000E-05,1558935286.3773332,+2.12409270E+00
533,-3.00376000E-05,1558935286.5856667,+2.12411250E+00
534,-2.99308000E-05,1558935286.794,+2.12837130E+00
535,-3.10253000E-05,1558935287.0023332,+2.14058190E+00
536,-2.98842000E-05,1558935287.2106667,+2.14057660E+00
537,-2.98775000E-05,1558935287.419,+2.14729660E+00
538,-2.96438000E-05,1558935287.6273332,+2.16421270E+00
539,-3.01378000E-05,1558935287.8356667,+2.16419420E+00
540,-2.89165000E-05,1558935288.044,+2.16420480E+00
541,-2.95104000E-05,1558935288.2523332,+2.16421010E+00
542,-2.82025000E-05,1558935288.4606667,+2.16420740E+00
543,-2.88431000E-05,1558935288.669,+2.16420740E+00
544,-2.89699000E-05,1558935288.8773332,+2.16422330E+00
545,-2.90566000E-05,1558935289.0856667,+2.16420210E+00
546,-2.95105000E-05,1558935289.294,+2.16421270E+00
547,-3.04514000E-05,1558935289.5023332,+2.16421140E+00
548,-3.15660000E-05,1558935289.7106667,+2.16419950E+00
549,-3.03313000E-05,1558935289.919,+2.16422860E+00
550,-3.01378000E-05,1558935293.423,+2.17510290E+00
551,-3.09585000E-05,1558935293.6313334,+2.18070590E+00
552,-3.01310000E-05,1558935293.8396668,+2.18070590E+00
553,-2.98108000E-05,1558935294.048,+2.19208770E+00
554,-3.04180000E-05,1558935294.2563334,+2.19728100E+00
555,-2.91701000E-05,1558935294.4646668,+2.19726780E+00
556,-2.91900000E-05,1558935294.673,+2.21549420E+00
557,-2.88097000E-05,1558935294.8813334,+2.22076020E+00
558,-2.85561000E-05,1558935295.0896668,+2.22078000E+00
559,-2.90767000E-05,1558935295.298,+2.23401500E+00
560,-2.88031000E-05,1558935295.5063334,+2.23725470E+00
561,-3.01846000E-05,1558935295.7146668,+2.23723220E+00
562,-2.92369000E-05,1558935295.923,+2.25820100E+00
563,-2.98174000E-05,1558935296.1313334,+2.26070310E+00
564,-3.05782000E-05,1558935296.3396668,+2.26071900E+00
565,-3.01510000E-05,1558935296.548,+2.26070840E+00
566,-3.00577000E-05,1558935296.7563334,+2.26071500E+00
567,-2.93437000E-05,1558935296.9646668,+2.26072820E+00
568,-2.86628000E-05,1558935297.173,+2.26071370E+00
569,-2.83359000E-05,1558935297.3813334,+2.26071630E+00
570,-2.85360000E-05,1558935297.5896668,+2.26073350E+00
571,-2.80623000E-05,1558935297.798,+2.26072030E+00
572,-2.84894000E-05,1558935298.0063334,+2.26071630E+00
573,-2.87363000E-05,1558935298.2146668,+2.26070840E+00
574,-2.93303000E-05,1558935298.423,+2.26067930E+00
575,-2.84894000E-05,1558935302.024,+2.27118750E+00
576,-2.89900000E-05,1558935302.2323332,+2.27726500E+00
577,-2.92903000E-05,1558935302.4406667,+2.27723720E+00
578,-3.00509000E-05,1558935302.649,+2.29420630E+00
579,-3.00977000E-05,1558935302.8573332,+2.30074510E+00
580,-2.92301000E-05,1558935303.0656667,+2.30075570E+00
581,-2.91568000E-05,1558935303.274,+2.31310000E+00
582,-2.81623000E-05,1558935303.4823332,+2.31726890E+00
583,-2.76952000E-05,1558935303.6906667,+2.31727420E+00
584,-2.81758000E-05,1558935303.899,+2.33114630E+00
585,-2.84894000E-05,1558935304.1073332,+2.33383340E+00
586,-2.79621000E-05,1558935304.3156667,+2.33386780E+00
587,-2.83760000E-05,1558935304.524,+2.35426160E+00
588,-2.84760000E-05,1558935304.7323332,+2.35745760E+00
589,-2.85561000E-05,1558935304.9406667,+2.35744180E+00
590,-2.87697000E-05,1558935305.149,+2.35742460E+00
591,-2.78888000E-05,1558935305.3573332,+2.35742460E+00
592,-2.78954000E-05,1558935305.5656667,+2.35743780E+00
593,-2.78687000E-05,1558935305.774,+2.35741930E+00
594,-2.78821000E-05,1558935305.9823332,+2.35742990E+00
595,-2.89298000E-05,1558935306.1906667,+2.35743780E+00
596,-2.87363000E-05,1558935306.399,+2.35742720E+00
597,-2.78621000E-05,1558935306.6073332,+2.35743780E+00
598,-2.86362000E-05,1558935306.8156667,+2.35743520E+00
599,-2.80689000E-05,1558935307.024,+2.35743910E+00
