,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
221,+3.10913800E-05,1559384031.555,+1.57105230E+00,,,9.329697809419496e-05,4.8798600985221674e-05
222,+3.11615000E-05,1559384031.7633333,+1.57105730E+00,,,9.330063745892662e-05,4.879450246305419e-05
223,+3.12062400E-05,1559384031.9716668,+1.57105360E+00,,,9.330613472070099e-05,4.880013793103448e-05
224,+3.11621600E-05,1559384032.18,+1.57105360E+00,,,9.331232639649507e-05,4.879578325123153e-05
225,+3.11628400E-05,1559384035.78,+1.57105610E+00,,,9.361880941949617e-05,4.8799369458128084e-05
226,+3.13939100E-05,1559384035.9883332,+1.57105730E+00,,,9.511288061336254e-05,4.8799369458128084e-05
227,+3.13545100E-05,1559384036.1966667,+1.57105360E+00,,,9.511724972617743e-05,4.879783251231527e-05
228,+3.14146100E-05,1559384036.405,+1.57105610E+00,,,9.562541511500549e-05,4.879988177339901e-05
229,+3.14266300E-05,1559384036.6133332,+1.57105730E+00,,,9.774419167579408e-05,4.8799369458128084e-05
230,+3.16102700E-05,1559384036.8216667,+1.57105610E+00,,,9.775342059145673e-05,4.8800650246305416e-05
231,+3.17291400E-05,1559384037.03,+1.57105980E+00,,,9.81339682365827e-05,4.879539901477833e-05
232,+3.16964200E-05,1559384037.2383332,+1.57105610E+00,,,9.948688499452355e-05,4.879475862068966e-05
233,+3.16777300E-05,1559384037.4466667,+1.57105480E+00,,,9.949274370208104e-05,4.8798985221674876e-05
234,+3.16957500E-05,1559384037.655,+1.57106100E+00,,,0.00010029939320920044,4.879911330049261e-05
235,+3.18867500E-05,1559384037.8633332,+1.57105980E+00,,,0.00010211304162102957,4.8798600985221674e-05
236,+3.17411700E-05,1559384038.0716667,+1.57105850E+00,,,0.00010211891456736035,4.8799369458128084e-05
237,+3.18540400E-05,1559384038.28,+1.57105730E+00,,,0.00010270237458926616,4.8799625615763545e-05
238,+3.17705600E-05,1559384038.4883332,+1.57106100E+00,,,0.00010385857612267251,4.8797960591133005e-05
239,+3.18987800E-05,1559384038.6966667,+1.57105980E+00,,,0.00010386789156626506,4.879655172413793e-05
240,+3.18600300E-05,1559384038.905,+1.57106100E+00,,,0.00010387848083242059,4.8800009852216746e-05
241,+3.18927700E-05,1559384039.1133332,+1.57105980E+00,,,0.00010388838992332969,4.879770443349754e-05
242,+3.19081300E-05,1559384039.3216667,+1.57106100E+00,,,0.00010389609967141292,4.879821674876848e-05
243,+3.20069700E-05,1559384039.53,+1.57106100E+00,,,0.0001039001500547645,4.879975369458128e-05
244,+3.19208000E-05,1559384039.7383332,+1.57105730E+00,,,0.00010390718072289156,4.8796679802955666e-05
245,+3.18513600E-05,1559384039.9466667,+1.57106230E+00,,,0.0001039140230010953,4.8795655172413795e-05
246,+3.18627200E-05,1559384040.155,+1.57105980E+00,,,0.0001039214874041621,4.879552709359606e-05
247,+3.19802600E-05,1559384040.3633332,+1.57105980E+00,,,0.00010393125082146769,4.87975763546798e-05
248,+3.19395200E-05,1559384040.5716667,+1.57106100E+00,,,0.00010394185432639649,4.8794886699507385e-05
