,SQUID_Volt(V),timestamp,MOD_CURR(A),SQUID_Curr(A)
286,+3.67839300E-05,1559367478.5366666,0.00012477244249726178,4.833293596059114e-05
287,+3.67572300E-05,1559367478.745,0.00012477253012048193,4.8330886699507384e-05
288,+3.67198200E-05,1559367478.9533331,0.00012735504928806135,4.833216748768473e-05
289,+3.67111500E-05,1559367479.1616666,0.00012735644030668127,4.8331655172413794e-05
290,+3.66857600E-05,1559367479.37,0.0001273566812705367,4.8330886699507384e-05
291,+3.67124800E-05,1559367479.5783331,0.00012735709748083241,4.8328965517241376e-05
292,+3.66837600E-05,1559367479.7866666,0.00012735644030668127,4.833152709359606e-05
293,+3.66710800E-05,1559367479.995,0.00012735700985761227,4.832947783251232e-05
294,+3.66690700E-05,1559367480.2033331,0.00012735769989047097,4.832999014778325e-05
295,+3.66777500E-05,1559367480.4116666,0.00012735604600219057,4.832870935960591e-05
296,+3.65956100E-05,1559367480.62,0.0001273555421686747,4.8333704433497536e-05
297,+3.66310100E-05,1559367480.8283331,0.0001273558817086528,4.832986206896551e-05
298,+3.66209900E-05,1559367481.0366666,0.00012735596933187294,4.833396059113301e-05
299,+3.67345300E-05,1559367481.245,0.00012735550930996714,4.833472906403941e-05
300,+3.66123100E-05,1559367484.717,0.00012824040525739321,4.833447290640394e-05
301,+3.65522100E-05,1559367484.9253333,0.0001291679299014239,4.833024630541872e-05
302,+3.65007800E-05,1559367485.1336668,0.0001291670317634173,4.833216748768473e-05
303,+3.66069700E-05,1559367485.342,0.00013002922234392115,4.833216748768473e-05
304,+3.65522100E-05,1559367485.5503333,0.0001308482803943045,4.833203940886699e-05
305,+3.65001100E-05,1559367485.7586668,0.00013084946330777655,4.832973399014778e-05
306,+3.66497100E-05,1559367485.967,0.00013357671412924423,4.833178325123153e-05
307,+3.65388400E-05,1559367486.1753333,0.0001335784446878423,4.8329349753694584e-05
308,+3.64814100E-05,1559367486.3836668,0.00013358018619934284,4.832973399014778e-05
