,SQUID_Volt(V),timestamp,FC_CURR(A),MOD_CURR(A)
36,+3.73201900E-05,1559361324.4026668,,1.864683461117196e-05
37,+3.73188600E-05,1559361324.611,,2.0710782037239867e-05
38,+3.73449100E-05,1559361324.8193333,,2.0764550930996715e-05
39,+3.73522500E-05,1559361325.0276668,,2.0747814895947426e-05
40,+3.73088500E-05,1559361325.236,,2.0740220153340634e-05
41,+3.72861300E-05,1559361325.4443333,,2.0743373493975905e-05
42,+3.72774600E-05,1559361325.6526668,,2.0724481927710842e-05
43,+3.72661000E-05,1559361325.861,,2.072384556407448e-05
44,+3.73121800E-05,1559361326.0693333,,2.0713256297918947e-05
45,+3.73148600E-05,1559361326.2776668,,2.0692932092004384e-05
46,+3.72774600E-05,1559361326.486,,2.07144282584885e-05
47,+3.72881300E-05,1559361326.6943333,,2.0686422782037242e-05
48,+3.72981500E-05,1559361326.9026668,,2.0743445783132533e-05
49,+3.73028400E-05,1559361327.111,,2.0747640744797372e-05
50,+3.73115200E-05,1559361330.829,,2.2463832420591456e-05
51,+3.73509100E-05,1559361331.0373333,,2.287454107338445e-05
52,+3.73008300E-05,1559361331.2456667,,2.287332530120482e-05
53,+3.73255400E-05,1559361331.454,,2.4678410733844468e-05
54,+3.73976600E-05,1559361331.6623333,,2.4969054764512597e-05
55,+3.73368800E-05,1559361331.8706667,,2.4903163198247534e-05
56,+3.73215300E-05,1559361332.079,,2.7186625410733845e-05
57,+3.73242000E-05,1559361332.2873333,,2.717787294633078e-05
58,+3.72881500E-05,1559361332.4956667,,2.717147973713034e-05
59,+3.72580800E-05,1559361332.704,,2.9257385542168674e-05
60,+3.72614100E-05,1559361332.9123333,,2.92125421686747e-05
61,+3.72280400E-05,1559361333.1206667,,2.9252467688937566e-05
62,+3.72734500E-05,1559361333.329,,3.1251161007667034e-05
63,+3.72240200E-05,1559361333.5373333,,3.120539101861994e-05
64,+3.72427300E-05,1559361333.7456667,,3.1218063526834616e-05
65,+3.71979900E-05,1559361333.954,,3.125058269441402e-05
66,+3.72220200E-05,1559361334.1623333,,3.124116538882804e-05
67,+3.72120000E-05,1559361334.3706667,,3.122992552026287e-05
68,+3.72160200E-05,1559361334.579,,3.121275465498357e-05
69,+3.72166800E-05,1559361334.7873333,,3.127923877327492e-05
70,+3.72106700E-05,1559361334.9956667,,3.131816538882804e-05
71,+3.72080000E-05,1559361335.204,,3.1250350492880616e-05
72,+3.72113400E-05,1559361335.4123333,,3.127420481927711e-05
73,+3.71893100E-05,1559361335.6206667,,3.1238431544359256e-05
74,+3.72206900E-05,1559361335.829,,3.117204819277108e-05
75,+3.71392200E-05,1559361339.535,,3.157316538882804e-05
76,+3.71211800E-05,1559361339.7433333,,3.3261715224534504e-05
77,+3.71378800E-05,1559361339.9516668,,3.324373384446878e-05
78,+3.71065000E-05,1559361340.16,,3.3773987951807226e-05
79,+3.71191700E-05,1559361340.3683333,,3.546963636363637e-05
80,+3.71091600E-05,1559361340.5766668,,3.5443757940854325e-05
81,+3.71278600E-05,1559361340.785,,3.592533734939759e-05
82,+3.70924700E-05,1559361340.9933333,,3.748849616648412e-05
83,+3.71385500E-05,1559361341.2016668,,3.748022124863089e-05
84,+3.71231900E-05,1559361341.41,,3.8146612267250826e-05
85,+3.71084900E-05,1559361341.6183333,,3.948920153340635e-05
86,+3.71271900E-05,1559361341.8266668,,3.945756516976999e-05
87,+3.70898000E-05,1559361342.035,,4.018806462212486e-05
88,+3.70357000E-05,1559361342.2433333,,4.1519168674698795e-05
89,+3.70283600E-05,1559361342.4516668,,4.157031982475356e-05
90,+3.70877900E-05,1559361342.66,,4.1460293537787514e-05
91,+3.70844600E-05,1559361342.8683333,,4.1465530120481926e-05
92,+3.71205100E-05,1559361343.0766668,,4.141174698795181e-05
93,+3.71024800E-05,1559361343.285,,4.140892661555312e-05
94,+3.71111600E-05,1559361343.4933333,,4.143451588170865e-05
95,+3.71031400E-05,1559361343.7016668,,4.1391119386637455e-05
96,+3.71271900E-05,1559361343.91,,4.13652256297919e-05
97,+3.71358700E-05,1559361344.1183333,,4.134249835706462e-05
98,+3.70971400E-05,1559361344.3266668,,4.1382468784227824e-05
99,+3.71338700E-05,1559361344.535,,4.139914786418401e-05
100,+3.71492300E-05,1559361348.055,,4.288474370208105e-05
101,+3.71125000E-05,1559361348.2633333,,4.364821248630887e-05
102,+3.71665900E-05,1559361348.4716668,,4.364837239868565e-05
103,+3.71659300E-05,1559361348.68,,4.499126396495071e-05
104,+3.71752700E-05,1559361348.8883333,,4.563167141292442e-05
105,+3.71512300E-05,1559361349.0966668,,4.5736909090909096e-05
106,+3.71639100E-05,1559361349.305,,4.730807228915662e-05
107,+3.71886300E-05,1559361349.5133333,,4.7713646221248634e-05
108,+3.71919800E-05,1559361349.7216668,,4.774140525739321e-05
109,+3.71465600E-05,1559361349.93,,4.953753669222344e-05
110,+3.72100000E-05,1559361350.1383333,,4.998890690032859e-05
111,+3.71605900E-05,1559361350.3466668,,5.009107776560788e-05
112,+3.71365400E-05,1559361350.555,,5.189250602409639e-05
113,+3.71812800E-05,1559361350.7633333,,5.229689266155531e-05
114,+3.70911300E-05,1559361350.9716668,,5.221145892661555e-05
115,+3.71539000E-05,1559361351.18,,5.2279013143483025e-05
116,+3.71579100E-05,1559361351.3883333,,5.2349489594742606e-05
117,+3.71699400E-05,1559361351.5966668,,5.2504865279299015e-05
118,+3.71759400E-05,1559361351.805,,5.266672070098576e-05
119,+3.71826300E-05,1559361352.0133333,,5.2696751369112814e-05
120,+3.71512300E-05,1559361352.2216668,,5.266682256297919e-05
121,+3.72019900E-05,1559361352.43,,5.264512376779846e-05
122,+3.72093400E-05,1559361352.6383333,,5.2688549835706466e-05
123,+3.71799600E-05,1559361352.8466668,,5.275208214676889e-05
124,+3.71632600E-05,1559361353.055,,5.2767575027382255e-05
125,+3.72527400E-05,1559361356.656,,5.45932891566265e-05
126,+3.71338800E-05,1559361356.8643332,,5.467397918948521e-05
127,+3.71118300E-05,1559361357.0726666,,5.467896933187294e-05
128,+3.71178400E-05,1559361357.281,,5.682386746987951e-05
129,+3.72006500E-05,1559361357.4893332,,5.686348959474261e-05
130,+3.71525800E-05,1559361357.6976666,,5.688899233296824e-05
131,+3.71712700E-05,1559361357.906,,5.9084056955093106e-05
132,+3.71806300E-05,1559361358.1143332,,5.9119122672508213e-05
133,+3.71205200E-05,1559361358.3226666,,5.91024282584885e-05
134,+3.71552400E-05,1559361358.531,,6.124814019715223e-05
135,+3.72120000E-05,1559361358.7393332,,6.127380284775465e-05
