,SQUID_Volt(V),timestamp,FC_CURR(A),MOD_CURR(A)
430,+4.76200700E-05,1559360846.5066667,,0.00018443077765607888
431,+4.76741700E-05,1559360846.715,,0.0001864209748083242
432,+4.76501300E-05,1559360846.9233332,,0.00018701236582694414
433,+4.76260800E-05,1559360847.1316667,,0.0001870097699890471
434,+4.76367700E-05,1559360847.34,,0.00018844968236582694
435,+4.76280900E-05,1559360847.5483332,,0.0001888132092004381
436,+4.76040400E-05,1559360847.7566667,,0.0001888113253012048
437,+4.75906900E-05,1559360847.965,,0.0001902961226725082
438,+4.76334300E-05,1559360848.1733332,,0.00019048562979189485
439,+4.76027000E-05,1559360848.3816667,,0.00019048432639649508
440,+4.76260800E-05,1559360848.59,,0.00019048374589266155
441,+4.75886800E-05,1559360848.7983332,,0.00019048605695509309
442,+4.76274200E-05,1559360849.0066667,,0.0001904857721796276
443,+4.75906800E-05,1559360849.215,,0.00019048490690032858
444,+4.76387700E-05,1559360849.4233332,,0.00019048200438116103
445,+4.76294100E-05,1559360849.6316667,,0.00019048027382256296
446,+4.76347500E-05,1559360849.84,,0.00019047824753559695
447,+4.76234000E-05,1559360850.0483332,,0.00019047853231106242
448,+4.76334300E-05,1559360850.2566667,,0.00019047824753559695
449,+4.76254100E-05,1559360850.465,,0.0001904770865279299
450,+4.76821700E-05,1559360854.066,,0.00019218424972617743
451,+4.76427800E-05,1559360854.2743332,,0.00019318507119386638
452,+4.76401000E-05,1559360854.4826667,,0.00019318739320920043
453,+4.76755100E-05,1559360854.691,,0.0001943950821467689
454,+4.76781700E-05,1559360854.8993332,,0.00019486603504928807
455,+4.77209200E-05,1559360855.1076667,,0.00019486575027382257
456,+4.76908600E-05,1559360855.316,,0.00019688667031763417
457,+4.77289300E-05,1559360855.5243332,,0.00019757549835706462
458,+4.77062200E-05,1559360855.7326667,,0.00019757549835706462
459,+4.77122300E-05,1559360855.941,,0.00019908853231106243
460,+4.77643200E-05,1559360856.1493332,,0.00019938372398685652
461,+4.77202300E-05,1559360856.3576667,,0.00019938256297918948
462,+4.77482900E-05,1559360856.566,,0.0002016097590361446
463,+4.77563100E-05,1559360856.7743332,,0.00020196358159912375
464,+4.77369400E-05,1559360856.9826667,,0.00020196328587075574
465,+4.77683200E-05,1559360857.191,,0.00020196358159912375
466,+4.77469600E-05,1559360857.3993332,,0.0002019653231106243
467,+4.77669900E-05,1559360857.6076667,,0.00020196416210295728
468,+4.77262500E-05,1559360857.816,,0.00020196589266155532
469,+4.77810200E-05,1559360858.0243332,,0.00020196705366922236
470,+4.77749900E-05,1559360858.2326667,,0.0002019647426067908
471,+4.78070600E-05,1559360858.441,,0.00020196386637458925
472,+4.77863500E-05,1559360858.6493332,,0.0002019598138006572
473,+4.77629800E-05,1559360858.8576667,,0.00020195836801752462
474,+4.77649900E-05,1559360859.066,,0.00020195836801752462
475,+4.77950400E-05,1559360862.665,,0.00020317084337349397
476,+4.77997000E-05,1559360862.8733332,,0.0002037638335158817
477,+4.77950500E-05,1559360863.0816667,,0.00020376282584884994
478,+4.78043900E-05,1559360863.29,,0.00020556568455640744
479,+4.78324400E-05,1559360863.4983332,,0.00020634065717415115
480,+4.78297700E-05,1559360863.7066667,,0.00020633979189485215
481,+4.78097300E-05,1559360863.915,,0.0002077666922234392
482,+4.78411100E-05,1559360864.1233332,,0.00020814426067907994
483,+4.78077200E-05,1559360864.3316667,,0.00020814426067907994
484,+4.78457900E-05,1559360864.54,,0.0002095128039430449
485,+4.78598200E-05,1559360864.7483332,,0.00020982305585980285
486,+4.78351000E-05,1559360864.9566667,,0.00020982074479737129
487,+4.78257700E-05,1559360865.165,,0.0002121036692223439
488,+4.78558000E-05,1559360865.3733332,,0.00021253003285870756
489,+4.78103900E-05,1559360865.5816667,,0.00021253191675794084
490,+4.78624900E-05,1559360865.79,,0.0002125301752464403
491,+4.78251000E-05,1559360865.9983332,,0.00021253003285870756
492,+4.78591500E-05,1559360866.2066667,,0.00021253133625410734
493,+4.78685000E-05,1559360866.415,,0.00021253003285870756
494,+4.78471300E-05,1559360866.6233332,,0.00021252756845564075
495,+4.78124000E-05,1559360866.8316667,,0.00021252915662650605
496,+4.78851900E-05,1559360867.04,,0.0002125301752464403
497,+4.78504600E-05,1559360867.2483332,,0.00021252945235487403
498,+4.78371100E-05,1559360867.4566667,,0.0002125298795180723
499,+4.78291000E-05,1559360867.665,,0.00021252670317634172
500,+4.76815200E-05,1559360871.266,,0.00021361307776560787
501,+4.76881900E-05,1559360871.4743333,,0.00021419695509309968
502,+4.76948600E-05,1559360871.6826668,,0.0002141946330777656
503,+4.76861900E-05,1559360871.891,,0.00021603006571741513
504,+4.76942000E-05,1559360872.0993333,,0.0002169040635268346
505,+4.76835200E-05,1559360872.3076668,,0.00021690377875136912
506,+4.76601400E-05,1559360872.516,,0.00021819225629791895
507,+4.76694900E-05,1559360872.7243333,,0.00021858361445783133
508,+4.76441100E-05,1559360872.9326668,,0.00021858042716319824
509,+4.76521200E-05,1559360873.141,,0.00022213635268346113
510,+4.76608100E-05,1559360873.3493333,,0.0002220581708652793
511,+4.76100500E-05,1559360873.5576668,,0.0002220476013143483
512,+4.76694900E-05,1559360873.766,,0.00022384887185104052
513,+4.76047200E-05,1559360873.9743333,,0.0002238452573932092
514,+4.75913600E-05,1559360874.1826668,,0.00022384381161007666
515,+4.75893500E-05,1559360874.391,,0.00022384481927710843
516,+4.76100500E-05,1559360874.5993333,,0.00022384569550931
517,+4.75993600E-05,1559360874.8076668,,0.000223847426067908
518,+4.75846700E-05,1559360875.016,,0.00022384858707557505
519,+4.75439400E-05,1559360875.2243333,,0.00022384569550931
520,+4.75345800E-05,1559360875.4326668,,0.00022384423877327495
521,+4.74898500E-05,1559360875.641,,0.00022384453450164296
522,+4.75439400E-05,1559360875.8493333,,0.00022384395399780942
523,+4.75332500E-05,1559360876.0576668,,0.00022384569550931
524,+4.75319200E-05,1559360876.266,,0.00022384423877327495
525,+4.75780000E-05,1559360879.96,,0.00022394688937568455
526,+4.75472800E-05,1559360880.1683333,,0.00022564638554216867
527,+4.75900200E-05,1559360880.3766668,,0.00022564550930996715
528,+4.75673200E-05,1559360880.585,,0.00022602032858707558
529,+4.75719900E-05,1559360880.7933333,,0.000228230295728368
530,+4.76140600E-05,1559360881.0016668,,0.00022823043811610077
531,+4.75646400E-05,1559360881.21,,0.0002285330230010953
532,+4.75933600E-05,1559360881.4183333,,0.00023001883899233296
533,+4.75706400E-05,1559360881.6266668,,0.00023001825848849948
534,+4.76000400E-05,1559360881.835,,0.00023069043811610077
535,+4.76007100E-05,1559360882.0433333,,0.00023260391018619934
536,+4.75613100E-05,1559360882.2516668,,0.0002326030449069003
537,+4.75866700E-05,1559360882.46,,0.00023312060240963855
538,+4.75806800E-05,1559360882.6683333,,0.0002344103943044907
539,+4.76240800E-05,1559360882.8766668,,0.00023441227820372398
540,+4.75880200E-05,1559360883.085,,0.0002344118400876232
541,+4.76187400E-05,1559360883.2933333,,0.00023440894852135816
542,+4.76354400E-05,1559360883.5016668,,0.0002344074917853231
543,+4.76347600E-05,1559360883.71,,0.00023440807228915664
544,+4.75933500E-05,1559360883.9183333,,0.00023440764512595836
545,+4.76494600E-05,1559360884.1266668,,0.00023440981380065716
546,+4.76534500E-05,1559360884.335,,0.00023440836801752465
547,+4.76421000E-05,1559360884.5433333,,0.00023440937568455642
548,+4.76180700E-05,1559360884.7516668,,0.0002344109748083242
549,+4.76608100E-05,1559360884.96,,0.00023441155531215774
550,+4.76768300E-05,1559360888.466,,0.0002361346440306681
551,+4.76661400E-05,1559360888.6743333,,0.00023699720700985763
552,+4.76414500E-05,1559360888.8826668,,0.00023699893756845566
553,+4.76240800E-05,1559360889.091,,0.00023824414019715223
554,+4.76120500E-05,1559360889.2993333,,0.0002388000657174151
555,+4.76000300E-05,1559360889.5076668,,0.0002388005038335159
556,+4.75846700E-05,1559360889.716,,0.00024021638554216868
557,+4.75719900E-05,1559360889.9243333,,0.00024061378970427163
558,+4.75900200E-05,1559360890.1326668,,0.00024061493975903616
559,+4.75339200E-05,1559360890.341,,0.0002426953778751369
560,+4.75212300E-05,1559360890.5493333,,0.0002431877546549836
561,+4.75612900E-05,1559360890.7576668,,0.0002431894961664841
562,+4.75285800E-05,1559360890.966,,0.00024469933187294636
563,+4.75459400E-05,1559360891.1743333,,0.00024499496166484114
564,+4.75572900E-05,1559360891.3826668,,0.0002449938006571741
565,+4.75392600E-05,1559360891.591,,0.0002449909090909091
566,+4.75145500E-05,1559360891.7993333,,0.00024498888280394303
567,+4.76154000E-05,1559360892.0076668,,0.0002449926396495071
568,+4.75666400E-05,1559360892.216,,0.0002449881599123768
569,+4.75593000E-05,1559360892.4243333,,0.00024499148959474264
570,+4.76006900E-05,1559360892.6326668,,0.00024499205914567363
571,+4.75940200E-05,1559360892.841,,0.0002449926396495071
572,+4.76107200E-05,1559360893.0493333,,0.00024498916757940856
573,+4.75693100E-05,1559360893.2576668,,0.000244986856516977
574,+4.75826600E-05,1559360893.466,,0.000244984830230011
575,+4.75753100E-05,1559360897.065,,0.0002466387185104053
576,+4.75866800E-05,1559360897.2733333,,0.0002475533953997809
577,+4.75886700E-05,1559360897.4816668,,0.0002475525301204819
578,+4.75426000E-05,1559360897.69,,0.00024888357064622123
579,+4.75946900E-05,1559360897.8983333,,0.0002493679846659365
580,+4.75412700E-05,1559360898.1066668,,0.0002493653778751369
581,+4.75432600E-05,1559360898.315,,0.0002513228587075575
582,+4.75539500E-05,1559360898.5233333,,0.00025194118291347207
583,+4.76000300E-05,1559360898.7316668,,0.0002519406024096386
584,+4.76247500E-05,1559360898.94,,0.00025336316538882806
585,+4.75960300E-05,1559360899.1483333,,0.00025375
586,+4.75773300E-05,1559360899.3566668,,0.0002537450821467689
587,+4.75219000E-05,1559360899.565,,0.0002553276013143483
588,+4.75352500E-05,1559360899.7733333,,0.00025554968236582697
589,+4.75760000E-05,1559360899.9816668,,0.00025554968236582697
590,+4.75372600E-05,1559360900.19,,0.0002555485213581599
591,+4.75833400E-05,1559360900.3983333,,0.0002555492442497262
592,+4.76294300E-05,1559360900.6066668,,0.0002555491018619934
593,+4.75780000E-05,1559360900.815,,0.0002555488170865279
594,+4.76140600E-05,1559360901.0233333,,0.0002555486637458927
595,+4.75573000E-05,1559360901.2316668,,0.0002555482365826944
596,+4.75980300E-05,1559360901.44,,0.0002555453340635269
597,+4.75639700E-05,1559360901.6483333,,0.00025554591456736035
598,+4.75446100E-05,1559360901.8566668,,0.0002555464950711939
599,+4.75532900E-05,1559360902.065,,0.0002555421577217963
