,SQUID_Volt(V),timestamp,MAG_CURR(A)
418,+4.62510200E-05,1559362628.486,
419,+4.61889200E-05,1559362628.6943333,
420,+4.65261800E-05,1559362628.9026668,
421,+4.63552100E-05,1559362629.111,
422,+4.64647400E-05,1559362629.3193333,
423,+4.65669200E-05,1559362629.5276668,
424,+4.65208300E-05,1559362629.736,
425,+4.67632400E-05,1559362631.337,
426,+4.67766100E-05,1559362631.5453331,
427,+4.67084900E-05,1559362631.7536666,
428,+4.67505600E-05,1559362631.962,
429,+4.66757700E-05,1559362632.1703331,
430,+4.66670700E-05,1559362632.3786666,
431,+4.66069800E-05,1559362632.587,
432,+4.65255100E-05,1559362632.7953331,
433,+4.65896200E-05,1559362633.0036666,
434,+4.66196700E-05,1559362633.212,
435,+4.68467200E-05,1559362633.4203331,
436,+4.67619100E-05,1559362633.6286666,
437,+4.66931300E-05,1559362633.837,
438,+4.66697600E-05,1559362634.0453331,
439,+4.67258400E-05,1559362634.2536666,
440,+4.66964700E-05,1559362634.462,
441,+4.66704200E-05,1559362634.6703331,
442,+4.66510500E-05,1559362634.8786666,
443,+4.64747500E-05,1559362635.087,
444,+4.63919300E-05,1559362635.2953331,
445,+4.66477100E-05,1559362635.5036666,
446,+4.65702500E-05,1559362635.712,
447,+4.65602300E-05,1559362635.9203331,
448,+4.62249800E-05,1559362636.1286666,
449,+4.59064300E-05,1559362636.337,
450,+4.58075900E-05,1559362637.937,
451,+4.59338100E-05,1559362638.1453333,
452,+4.60239600E-05,1559362638.3536668,
453,+4.63411900E-05,1559362638.562,
454,+4.64654100E-05,1559362638.7703333,
455,+4.65021200E-05,1559362638.9786668,
456,+4.64594000E-05,1559362639.187,
457,+4.57261200E-05,1559362639.3953333,
458,+4.62910900E-05,1559362639.6036668,
459,+4.61969400E-05,1559362639.812,
460,+4.63311600E-05,1559362640.0203333,
461,+4.63532000E-05,1559362640.2286668,
462,+4.62870900E-05,1559362640.437,
463,+4.62356700E-05,1559362640.6453333,
464,+4.62790700E-05,1559362640.8536668,
465,+4.62316600E-05,1559362641.062,
466,+4.64547200E-05,1559362641.2703333,
467,+4.64981200E-05,1559362641.4786668,
468,+4.64393500E-05,1559362641.687,
469,+4.64640700E-05,1559362641.8953333,
470,+4.63251600E-05,1559362642.1036668,
471,+4.62997800E-05,1559362642.312,
472,+4.64794300E-05,1559362642.5203333,
473,+4.64734000E-05,1559362642.7286668,
474,+4.61688800E-05,1559362642.937,
475,+4.63685600E-05,1559362644.536,
476,+4.60106100E-05,1559362644.7443333,
477,+4.59104400E-05,1559362644.9526668,
478,+4.56620100E-05,1559362645.161,
479,+4.58303000E-05,1559362645.3693333,
480,+4.53307700E-05,1559362645.5776668,
481,+4.57508200E-05,1559362645.786,
482,+4.57581600E-05,1559362645.9943333,
483,+4.58904000E-05,1559362646.2026668,
484,+4.57615100E-05,1559362646.411,
485,+4.56640100E-05,1559362646.6193333,
486,+4.58937400E-05,1559362646.8276668,
487,+4.57401500E-05,1559362647.036,
488,+4.57855500E-05,1559362647.2443333,
489,+4.59131100E-05,1559362647.4526668,
490,+4.57575100E-05,1559362647.661,
491,+4.59772100E-05,1559362647.8693333,
