,SQUID_Volt(V),timestamp,Temp(V),MAG_CURR(A),MOD_CURR(A)
1771,-3.87768E-05,1558923183,1.5705652,,
1772,-3.912E-05,1558923183,1.570564,,
1773,-3.90245E-05,1558923183,1.5705664,,
1774,-3.91474E-05,1558923183,1.570564,,
1775,-3.92349E-05,1558923187,1.5705689,,
1776,-3.92135E-05,1558923187,1.5705689,,
1777,-3.90559E-05,1558923187,1.5705702,,
1778,-3.913E-05,1558923188,1.5705689,,
1779,-3.91567E-05,1558923188,1.5705689,,
1780,-3.91006E-05,1558923188,1.570564,,
1781,-3.91254E-05,1558923188,1.5705689,,
1782,-3.91421E-05,1558923188,1.5705726,,
1783,-3.91147E-05,1558923189,1.5705652,,
1784,-3.92583E-05,1558923189,1.5705726,,
1785,-3.92055E-05,1558923189,1.5705702,,
1786,-3.9102E-05,1558923189,1.5705702,,
1787,-3.8722E-05,1558923189,1.5705702,,
1788,-3.86792E-05,1558923190,1.5705689,,
1789,-3.88769E-05,1558923190,1.5705702,,
1790,-3.90986E-05,1558923190,1.5705689,,
1791,-3.92222E-05,1558923190,1.5705702,,
1792,-3.90238E-05,1558923190,1.5705739,,
1793,-3.90746E-05,1558923191,1.5705726,,
1794,-3.91694E-05,1558923191,1.5705739,,
1795,-3.89631E-05,1558923191,1.5705776,,
1796,-3.90399E-05,1558923191,1.5705714,,
1797,-3.91534E-05,1558923192,1.5705739,,
1798,-3.91307E-05,1558923192,1.5705739,,
1799,-3.91507E-05,1558923192,1.5705751,,
1800,-3.92649E-05,1558923196,1.5705739,,
1801,-3.95147E-05,1558923196,1.5705739,,
1802,-3.88202E-05,1558923196,1.5705689,,
1803,-3.90526E-05,1558923196,1.5705702,,
1804,-3.92028E-05,1558923196,1.5705677,,
1805,-3.91354E-05,1558923197,1.5705702,,
1806,-3.90766E-05,1558923197,1.5705714,,
1807,-3.84515E-05,1558923197,1.5705726,,
1808,-3.83113E-05,1558923197,1.5705726,,
1809,-3.88836E-05,1558923197,1.5705714,,
1810,-3.89437E-05,1558923198,1.5705702,,
1811,-3.92529E-05,1558923198,1.5705702,,
1812,-3.91608E-05,1558923198,1.5705739,,
1813,-3.92215E-05,1558923198,1.5705739,,
1814,-3.91294E-05,1558923198,1.5705726,,
1815,-3.91955E-05,1558923199,1.5705726,,
1816,-3.88702E-05,1558923199,1.5705739,,
1817,-3.89571E-05,1558923199,1.5705702,,
1818,-3.90853E-05,1558923199,1.5705739,,
1819,-3.90519E-05,1558923200,1.5705776,,
1820,-3.91207E-05,1558923200,1.5705739,,
1821,-3.91147E-05,1558923200,1.5705776,,
1822,-3.91541E-05,1558923200,1.5705776,,
1823,-3.91267E-05,1558923200,1.5705764,,
1824,-3.89083E-05,1558923201,1.5705813,,
1825,-3.91801E-05,1558923204,1.570585,,
1826,-3.92683E-05,1558923204,1.5705863,,
1827,-3.91841E-05,1558923205,1.5705888,,
1828,-3.90973E-05,1558923205,1.5705863,,
1829,-3.92195E-05,1558923205,1.5705826,,
1830,-3.91834E-05,1558923205,1.570585,,
1831,-3.9289E-05,1558923205,1.5705838,,
1832,-3.92355E-05,1558923206,1.5705801,,
1833,-3.92963E-05,1558923206,1.5705838,,
1834,-3.92229E-05,1558923206,1.5705863,,
1835,-3.91895E-05,1558923206,1.5705888,,
1836,-3.87474E-05,1558923206,1.5705838,,
1837,-3.89397E-05,1558923207,1.5705875,,
1838,-3.90873E-05,1558923207,1.5705875,,
1839,-3.90706E-05,1558923207,1.5705875,,
1840,-3.912E-05,1558923207,1.5705888,,
1841,-3.92175E-05,1558923207,1.5705875,,
1842,-3.92295E-05,1558923208,1.570585,,
1843,-3.92629E-05,1558923208,1.5705875,,
1844,-3.92008E-05,1558923208,1.570585,,
1845,-3.92683E-05,1558923208,1.5705826,,
1846,-3.92936E-05,1558923209,1.5705826,,
1847,-3.909E-05,1558923209,1.5705788,,
1848,-3.90198E-05,1558923209,1.5705788,,
1849,-3.88769E-05,1558923209,1.5705788,,
1850,-3.86873E-05,1558923213,1.5705776,,
1851,-3.89531E-05,1558923213,1.5705739,,
1852,-3.92769E-05,1558923213,1.5705764,,
1853,-3.92409E-05,1558923213,1.5705726,,
1854,-3.90953E-05,1558923214,1.5705714,,
1855,-3.90733E-05,1558923214,1.5705702,,
1856,-3.91454E-05,1558923214,1.5705689,,
1857,-3.88389E-05,1558923214,1.5705677,,
1858,-3.88596E-05,1558923214,1.5705677,,
1859,-3.87734E-05,1558923215,1.5705702,,
1860,-3.91668E-05,1558923215,1.5705677,,
1861,-3.91467E-05,1558923215,1.5705677,,
1862,-3.90319E-05,1558923215,1.5705702,,
1863,-3.92148E-05,1558923215,1.5705714,,
1864,-3.92596E-05,1558923216,1.5705726,,
1865,-3.94085E-05,1558923216,1.5705726,,
1866,-3.92075E-05,1558923216,1.5705677,,
1867,-3.89644E-05,1558923216,1.5705714,,
1868,-3.93871E-05,1558923217,1.5705714,,
1869,-3.92202E-05,1558923217,1.5705702,,
1870,-3.9323E-05,1558923217,1.5705714,,
1871,-3.88829E-05,1558923217,1.5705689,,
1872,-3.87186E-05,1558923217,1.5705689,,
1873,-3.86679E-05,1558923218,1.5705677,,
1874,-3.91895E-05,1558923218,1.5705714,,
1875,-3.87894E-05,1558923221,1.5705739,,
1876,-3.88709E-05,1558923222,1.5705702,,
1877,-3.84395E-05,1558923222,1.5705689,,
1878,-3.91414E-05,1558923222,1.5705702,,
1879,-3.91334E-05,1558923222,1.5705689,,
1880,-3.89611E-05,1558923222,1.5705726,,
1881,-3.89397E-05,1558923223,1.5705714,,
1882,-3.88883E-05,1558923223,1.5705739,,
1883,-3.8941E-05,1558923223,1.5705739,,
1884,-3.89243E-05,1558923223,1.5705764,,
1885,-3.90258E-05,1558923223,1.5705751,,
1886,-3.91901E-05,1558923224,1.5705751,,
1887,-3.93524E-05,1558923224,1.5705776,,
1888,-3.89738E-05,1558923224,1.5705751,,
1889,-3.89764E-05,1558923224,1.5705764,,
1890,-3.90839E-05,1558923224,1.5705726,,
1891,-3.89477E-05,1558923225,1.5705714,,
1892,-3.89531E-05,1558923225,1.5705714,,
1893,-3.90058E-05,1558923225,1.5705726,,
1894,-3.92489E-05,1558923225,1.5705689,,
1895,-3.88075E-05,1558923226,1.5705664,,
1896,-3.86465E-05,1558923226,1.5705714,,
1897,-3.88208E-05,1558923226,1.5705726,,
1898,-3.84869E-05,1558923226,1.5705726,,
1899,-3.85744E-05,1558923226,1.5705677,,
1900,-3.93584E-05,1558923230,1.5705726,,
1901,-3.91494E-05,1558923230,1.5705751,,
1902,-3.88342E-05,1558923230,1.5705726,,
1903,-3.91908E-05,1558923231,1.5705702,,
1904,-3.9106E-05,1558923231,1.5705714,,
1905,-3.90773E-05,1558923231,1.5705714,,
1906,-3.90899E-05,1558923231,1.5705714,,
1907,-3.88302E-05,1558923231,1.5705714,,
1908,-3.89577E-05,1558923232,1.5705689,,
1909,-3.89377E-05,1558923232,1.5705689,,
1910,-3.90673E-05,1558923232,1.5705714,,
1911,-3.88509E-05,1558923232,1.5705714,,
1912,-3.94199E-05,1558923232,1.5705714,,
1913,-3.92489E-05,1558923233,1.5705702,,
1914,-3.92522E-05,1558923233,1.5705689,,
1915,-3.91868E-05,1558923233,1.570564,,
1916,-3.92309E-05,1558923233,1.5705689,,
1917,-3.92355E-05,1558923233,1.5705652,,
1918,-3.92068E-05,1558923234,1.5705689,,
1919,-3.88048E-05,1558923234,1.570564,,
1920,-3.88869E-05,1558923234,1.5705677,,
1921,-3.85717E-05,1558923234,1.5705664,,
1922,-3.88275E-05,1558923235,1.5705652,,
1923,-3.88743E-05,1558923235,1.5705652,,
1924,-3.87246E-05,1558923235,1.5705664,,
1925,-3.91621E-05,1558923239,1.5705677,,
1926,-3.91541E-05,1558923239,1.5705689,,
1927,-3.92389E-05,1558923239,1.5705677,,
1928,-3.92115E-05,1558923239,1.5705689,,
1929,-3.91347E-05,1558923239,1.5705714,,
1930,-3.91547E-05,1558923240,1.5705714,,
1931,-3.90299E-05,1558923240,1.5705726,,
1932,-3.90138E-05,1558923240,1.5705739,,
1933,-3.91774E-05,1558923240,1.5705751,,
1934,-3.91688E-05,1558923240,1.5705714,,
1935,-3.91754E-05,1558923241,1.5705739,,
1936,-3.91861E-05,1558923241,1.5705726,,
1937,-3.92035E-05,1558923241,1.5705726,,
1938,-3.91681E-05,1558923241,1.5705751,,
1939,-3.86833E-05,1558923241,1.5705726,,
1940,-3.91067E-05,1558923242,1.5705689,,
1941,-3.92676E-05,1558923242,1.5705689,,
1942,-3.92282E-05,1558923242,1.5705714,,
1943,-3.92509E-05,1558923242,1.5705689,,
1944,-3.90118E-05,1558923243,1.5705714,,
1945,-3.92028E-05,1558923243,1.5705726,,
1946,-3.92295E-05,1558923243,1.5705764,,
1947,-3.92669E-05,1558923243,1.5705751,,
1948,-3.92362E-05,1558923243,1.5705739,,
1949,-3.91908E-05,1558923244,1.5705788,,
1950,-3.93564E-05,1558923247,1.5705751,,
1951,-3.9136E-05,1558923247,1.5705751,,
1952,-3.89838E-05,1558923248,1.5705764,,
1953,-3.90933E-05,1558923248,1.5705788,,
1954,-3.91961E-05,1558923248,1.5705776,,
1955,-3.93444E-05,1558923248,1.5705788,,
1956,-3.92269E-05,1558923248,1.5705801,,
1957,-3.92021E-05,1558923249,1.5705801,,
1958,-3.91774E-05,1558923249,1.5705801,,
1959,-3.93524E-05,1558923249,1.5705788,,
1960,-3.93731E-05,1558923249,1.5705788,,
1961,-3.94032E-05,1558923249,1.5705751,,
1962,-3.94265E-05,1558923250,1.5705776,,
1963,-3.94165E-05,1558923250,1.5705764,,
1964,-3.93551E-05,1558923250,1.5705739,,
1965,-3.93691E-05,1558923250,1.5705714,,
1966,-3.92963E-05,1558923250,1.5705702,,
1967,-3.9126E-05,1558923251,1.5705714,,
1968,-3.90359E-05,1558923251,1.5705702,,
1969,-3.92956E-05,1558923251,1.5705677,,
1970,-3.93932E-05,1558923251,1.5705726,,
1971,-3.93584E-05,1558923252,1.5705714,,
1972,-3.93738E-05,1558923252,1.5705714,,
1973,-3.94025E-05,1558923252,1.5705689,,
1974,-3.93584E-05,1558923252,1.5705726,,
1975,-3.92362E-05,1558923256,1.5705689,,
1976,-3.94579E-05,1558923256,1.5705739,,
1977,-3.94419E-05,1558923256,1.5705702,,
1978,-3.92843E-05,1558923256,1.5705702,,
1979,-3.94132E-05,1558923257,1.5705714,,
1980,-3.94619E-05,1558923257,1.5705677,,
1981,-3.94265E-05,1558923257,1.5705702,,
1982,-3.94639E-05,1558923257,1.5705689,,
1983,-3.93724E-05,1558923257,1.5705714,,
1984,-3.94172E-05,1558923258,1.5705689,,
1985,-3.95033E-05,1558923258,1.5705714,,
1986,-3.94679E-05,1558923258,1.5705664,,
1987,-3.94486E-05,1558923258,1.5705702,,
1988,-3.94599E-05,1558923258,1.5705664,,
1989,-3.94753E-05,1558923259,1.5705677,,
1990,-3.94886E-05,1558923259,1.5705689,,
1991,-3.95755E-05,1558923259,1.5705689,,
1992,-3.93704E-05,1558923259,1.5705714,,
1993,-3.9319E-05,1558923260,1.5705677,,
1994,-3.92963E-05,1558923260,1.5705689,,
1995,-3.91975E-05,1558923260,1.5705702,,
1996,-3.90499E-05,1558923260,1.5705726,,
1997,-3.90058E-05,1558923260,1.5705702,,
1998,-3.8937E-05,1558923261,1.5705689,,
1999,-3.91026E-05,1558923261,1.5705751,,
2000,-3.94285E-05,1558923264,1.5705739,,
2001,-3.94105E-05,1558923265,1.5705726,,
2002,-3.92663E-05,1558923265,1.5705714,,
2003,-3.90379E-05,1558923265,1.5705739,,
2004,-3.91628E-05,1558923265,1.5705702,,
2005,-3.92716E-05,1558923265,1.5705764,,
2006,-3.94105E-05,1558923266,1.5705739,,
2007,-3.92743E-05,1558923266,1.5705751,,
2008,-3.92823E-05,1558923266,1.5705726,,
2009,-3.92809E-05,1558923266,1.5705726,,
2010,-3.92409E-05,1558923266,1.5705751,,
2011,-3.93124E-05,1558923267,1.5705739,,
2012,-3.93664E-05,1558923267,1.5705764,,
2013,-3.9285E-05,1558923267,1.5705739,,
2014,-3.91207E-05,1558923267,1.5705739,,
2015,-3.90719E-05,1558923267,1.5705788,,
2016,-3.91708E-05,1558923268,1.5705801,,
2017,-3.92409E-05,1558923268,1.5705801,,
2018,-3.90726E-05,1558923268,1.5705813,,
2019,-3.91006E-05,1558923268,1.5705801,,
2020,-3.92309E-05,1558923269,1.5705813,,
2021,-3.92723E-05,1558923269,1.5705813,,
2022,-3.909E-05,1558923269,1.5705813,,
2023,-3.90839E-05,1558923269,1.5705801,,
2024,-3.9319E-05,1558923269,1.5705838,,
2025,-3.93417E-05,1558923273,1.570585,,
2026,-3.93912E-05,1558923273,1.5705826,,
2027,-3.94225E-05,1558923273,1.570585,,
2028,-3.93898E-05,1558923274,1.5705863,,
2029,-3.95167E-05,1558923274,1.5705875,,
2030,-3.94813E-05,1558923274,1.5705888,,
2031,-3.93477E-05,1558923274,1.57059,,
2032,-3.94299E-05,1558923274,1.570585,,
2033,-3.94225E-05,1558923275,1.5705801,,
2034,-0.000039311,1558923275,1.570585,,
2035,-3.94072E-05,1558923275,1.570585,,
2036,-3.93998E-05,1558923275,1.5705788,,
2037,-3.9279E-05,1558923275,1.5705776,,
2038,-3.92776E-05,1558923276,1.5705714,,
2039,-3.93958E-05,1558923276,1.5705714,,
2040,-3.92402E-05,1558923276,1.5705689,,
2041,-3.9283E-05,1558923276,1.5705677,,
2042,-3.92776E-05,1558923276,1.5705664,,
2043,-3.91988E-05,1558923277,1.5705677,,
2044,-3.94332E-05,1558923277,1.5705664,,
2045,-3.9108E-05,1558923277,1.5705627,,
2046,-3.93618E-05,1558923277,1.5705664,,
2047,-3.92703E-05,1558923278,1.5705652,,
2048,-0.000039313,1558923278,1.5705664,,
2049,-3.91721E-05,1558923278,1.5705677,,
2050,-3.8718E-05,1558923282,1.5705664,,
2051,-3.88522E-05,1558923282,1.5705677,,
2052,-3.91888E-05,1558923282,1.5705714,,
2053,-3.92375E-05,1558923282,1.5705689,,
2054,-3.91921E-05,1558923282,1.5705689,,
2055,-3.92515E-05,1558923283,1.5705664,,
2056,-3.90899E-05,1558923283,1.5705689,,
2057,-3.86031E-05,1558923283,1.5705677,,
2058,-3.84735E-05,1558923283,1.5705677,,
2059,-3.86799E-05,1558923283,1.5705702,,
2060,-3.89911E-05,1558923284,1.5705702,,
2061,-3.89764E-05,1558923284,1.5705689,,
2062,-3.90632E-05,1558923284,1.5705689,,
2063,-3.90879E-05,1558923284,1.5705739,,
2064,-3.92015E-05,1558923284,1.5705689,,
2065,-3.90532E-05,1558923285,1.5705677,,
2066,-3.90672E-05,1558923285,1.5705689,,
2067,-3.92155E-05,1558923285,1.5705664,,
2068,-3.90539E-05,1558923285,1.5705677,,
2069,-3.87854E-05,1558923286,1.5705652,,
2070,-3.86058E-05,1558923286,1.5705664,,
2071,-3.87587E-05,1558923286,1.5705652,,
2072,-3.88355E-05,1558923286,1.5705677,,
2073,-3.88615E-05,1558923286,1.5705677,,
2074,-3.92382E-05,1558923287,1.5705689,,
2075,-3.92068E-05,1558923290,1.5705677,,
2076,-3.93123E-05,1558923290,1.5705664,,
2077,-3.90445E-05,1558923291,1.5705677,,
2078,-3.91207E-05,1558923291,1.5705677,,
2079,-3.92188E-05,1558923291,1.5705664,,
2080,-3.92656E-05,1558923291,1.5705702,,
2081,-3.91948E-05,1558923291,1.5705677,,
2082,-3.93551E-05,1558923292,1.5705677,,
2083,-3.93718E-05,1558923292,1.5705689,,
2084,-3.93477E-05,1558923292,1.5705726,,
2085,-3.91347E-05,1558923292,1.5705714,,
2086,-3.94987E-05,1558923292,1.5705726,,
2087,-3.9297E-05,1558923293,1.5705702,,
2088,-3.88535E-05,1558923293,1.5705726,,
2089,-3.92095E-05,1558923293,1.5705689,,
2090,-3.90793E-05,1558923293,1.5705714,,
2091,-3.93818E-05,1558923293,1.5705714,,
2092,-3.94065E-05,1558923294,1.5705689,,
2093,-3.94078E-05,1558923294,1.5705677,,
2094,-3.93965E-05,1558923294,1.5705664,,
2095,-3.93724E-05,1558923294,1.5705689,,
2096,-3.90025E-05,1558923295,1.5705664,,
2097,-3.93597E-05,1558923295,1.5705677,,
2098,-3.93571E-05,1558923295,1.5705689,,
2099,-3.9297E-05,1558923295,1.5705702,,
2100,-3.93831E-05,1558923299,1.5705702,,
2101,-3.92015E-05,1558923299,1.5705702,,
2102,-3.92422E-05,1558923299,1.5705677,,
2103,-3.9311E-05,1558923299,1.5705702,,
2104,-3.93397E-05,1558923300,1.5705689,,
2105,-3.93203E-05,1558923300,1.5705726,,
2106,-3.92142E-05,1558923300,1.5705751,,
2107,-3.9136E-05,1558923300,1.5705714,,
2108,-3.87327E-05,1558923300,1.5705739,,
2109,-3.84949E-05,1558923301,1.5705726,,
2110,-3.91801E-05,1558923301,1.5705714,,
2111,-3.94205E-05,1558923301,1.5705739,,
2112,-3.93177E-05,1558923301,1.5705714,,
2113,-3.94532E-05,1558923301,1.5705739,,
2114,-3.94352E-05,1558923302,1.5705726,,
2115,-3.93404E-05,1558923302,1.5705739,,
2116,-3.94245E-05,1558923302,1.5705764,,
2117,-3.92342E-05,1558923302,1.5705726,,
2118,-3.91728E-05,1558923303,1.5705776,,
2119,-3.93364E-05,1558923303,1.5705776,,
2120,-3.94005E-05,1558923303,1.5705764,,
2121,-3.9327E-05,1558923303,1.5705776,,
2122,-3.93036E-05,1558923303,1.5705726,,
2123,-3.9291E-05,1558923304,1.5705739,,
2124,-3.92021E-05,1558923304,1.5705751,,
2125,-3.90445E-05,1558923307,1.5705751,,
2126,-3.91995E-05,1558923308,1.5705764,,
2127,-3.9311E-05,1558923308,1.5705764,,
2128,-3.93424E-05,1558923308,1.5705751,,
2129,-3.92596E-05,1558923308,1.5705726,,
2130,-3.91367E-05,1558923308,1.5705726,,
2131,-3.92923E-05,1558923309,1.5705751,,
2132,-3.9297E-05,1558923309,1.5705764,,
2133,-3.90412E-05,1558923309,1.5705714,,
2134,-3.92936E-05,1558923309,1.5705764,,
2135,-3.92168E-05,1558923309,1.5705776,,
2136,-3.92168E-05,1558923310,1.5705751,,
2137,-3.92335E-05,1558923310,1.5705776,,
2138,-3.89303E-05,1558923310,1.5705838,,
2139,-3.89116E-05,1558923310,1.5705788,,
2140,-3.91547E-05,1558923310,1.5705801,,
2141,-3.92889E-05,1558923311,1.5705801,,
2142,-3.9291E-05,1558923311,1.5705788,,
2143,-3.90372E-05,1558923311,1.5705776,,
2144,-3.92309E-05,1558923311,1.5705788,,
2145,-3.93664E-05,1558923312,1.5705801,,
2146,-3.92702E-05,1558923312,1.5705788,,
2147,-3.92001E-05,1558923312,1.5705776,,
2148,-3.90385E-05,1558923312,1.5705751,,
2149,-3.86305E-05,1558923312,1.5705751,,
2150,-3.92309E-05,1558923316,1.5705751,,
2151,-3.92255E-05,1558923316,1.5705739,,
2152,-3.92182E-05,1558923316,1.5705739,,
2153,-3.91013E-05,1558923317,1.5705764,,
2154,-3.91227E-05,1558923317,1.5705751,,
2155,-3.9138E-05,1558923317,1.5705751,,
2156,-3.91073E-05,1558923317,1.5705776,,
2157,-3.8965E-05,1558923317,1.5705751,,
2158,-3.92021E-05,1558923318,1.5705776,,
2159,-3.90819E-05,1558923318,1.5705776,,
2160,-3.89023E-05,1558923318,1.5705751,,
2161,-3.89096E-05,1558923318,1.5705739,,
2162,-3.90639E-05,1558923318,1.5705714,,
2163,-3.91647E-05,1558923319,1.5705726,,
2164,-3.91527E-05,1558923319,1.5705764,,
2165,-3.90365E-05,1558923319,1.5705739,,
2166,-3.90699E-05,1558923319,1.5705739,,
2167,-3.92001E-05,1558923319,1.5705714,,
2168,-3.91748E-05,1558923320,1.5705714,,
2169,-3.91854E-05,1558923320,1.5705751,,
2170,-3.92429E-05,1558923320,1.5705726,,
2171,-3.92549E-05,1558923320,1.5705739,,
2172,-3.91935E-05,1558923321,1.5705702,,
2173,-3.92556E-05,1558923321,1.5705689,,
2174,-3.91781E-05,1558923321,1.5705689,,
2175,-3.91273E-05,1558923325,1.5705677,,
2176,-3.90626E-05,1558923325,1.5705702,,
2177,-3.91354E-05,1558923325,1.5705714,,
2178,-3.9154E-05,1558923325,1.5705751,,
2179,-0.000039126,1558923325,1.5705739,,
2180,-3.91394E-05,1558923326,1.5705776,,
2181,-3.9134E-05,1558923326,1.5705776,,
2182,-3.8949E-05,1558923326,1.5705801,,
2183,-3.87487E-05,1558923326,1.5705776,,
2184,-3.92502E-05,1558923326,1.5705776,,
2185,-3.91981E-05,1558923327,1.5705739,,
2186,-3.92028E-05,1558923327,1.5705751,,
2187,-3.91901E-05,1558923327,1.5705726,,
2188,-3.92061E-05,1558923327,1.5705739,,
2189,-3.92148E-05,1558923327,1.5705739,,
2190,-3.92095E-05,1558923328,1.5705726,,
2191,-3.9144E-05,1558923328,1.5705764,,
2192,-3.91841E-05,1558923328,1.5705739,,
2193,-3.91273E-05,1558923328,1.5705739,,
2194,-3.92329E-05,1558923329,1.5705726,,
2195,-3.91768E-05,1558923329,1.5705739,,
2196,-3.92068E-05,1558923329,1.5705751,,
2197,-3.91013E-05,1558923329,1.5705751,,
2198,-3.90853E-05,1558923329,1.5705751,,
2199,-3.91407E-05,1558923330,1.5705751,,
2200,-3.8909E-05,1558923333,1.5705739,,
2201,-3.86906E-05,1558923333,1.5705776,,
2202,-3.90439E-05,1558923334,1.5705776,,
2203,-3.91714E-05,1558923334,1.5705751,,
2204,-3.91647E-05,1558923334,1.5705751,,
2205,-3.91968E-05,1558923334,1.5705764,,
2206,-3.92135E-05,1558923334,1.5705776,,
2207,-3.91914E-05,1558923335,1.5705764,,
2208,-3.91694E-05,1558923335,1.5705764,,
2209,-3.92175E-05,1558923335,1.5705764,,
2210,-3.91721E-05,1558923335,1.5705726,,
2211,-3.90966E-05,1558923335,1.5705739,,
2212,-3.89657E-05,1558923336,1.5705714,,
2213,-3.88288E-05,1558923336,1.5705714,,
2214,-3.91701E-05,1558923336,1.5705714,,
2215,-3.90345E-05,1558923336,1.5705739,,
2216,-0.000039128,1558923336,1.5705739,,
2217,-3.91694E-05,1558923337,1.5705764,,
2218,-3.92689E-05,1558923337,1.5705714,,
2219,-3.91734E-05,1558923337,1.5705739,,
2220,-3.92048E-05,1558923337,1.5705776,,
2221,-3.93137E-05,1558923338,1.5705764,,
2222,-3.91974E-05,1558923338,1.5705776,,
2223,-3.90973E-05,1558923338,1.5705788,,
2224,-3.89504E-05,1558923338,1.5705813,,
2225,-3.91721E-05,1558923342,1.5705788,,
2226,-3.90599E-05,1558923342,1.5705788,,
2227,-3.92402E-05,1558923342,1.5705726,,
2228,-3.92716E-05,1558923342,1.5705776,,
2229,-3.9303E-05,1558923343,1.5705788,,
2230,-3.90793E-05,1558923343,1.5705751,,
2231,-3.92322E-05,1558923343,1.5705726,,
2232,-3.88696E-05,1558923343,1.5705776,,
2233,-3.86492E-05,1558923343,1.5705739,,
2234,-3.86064E-05,1558923344,1.5705751,,
2235,-3.89624E-05,1558923344,1.5705764,,
2236,-3.92255E-05,1558923344,1.5705764,,
2237,-3.92122E-05,1558923344,1.5705776,,
2238,-3.9311E-05,1558923344,1.5705764,,
2239,-3.92228E-05,1558923345,1.5705801,,
2240,-3.92769E-05,1558923345,1.5705764,,
2241,-3.92589E-05,1558923345,1.5705751,,
2242,-3.92783E-05,1558923345,1.5705764,,
2243,-3.90312E-05,1558923346,1.5705751,,
2244,-3.90011E-05,1558923346,1.5705739,,
2245,-3.89804E-05,1558923346,1.5705702,,
2246,-3.88849E-05,1558923346,1.5705726,,
2247,-3.89544E-05,1558923346,1.5705714,,
2248,-3.86912E-05,1558923347,1.5705689,,
2249,-3.85443E-05,1558923347,1.5705714,,
2250,-3.89905E-05,1558923350,1.5705726,,
2251,-3.88235E-05,1558923351,1.5705702,,
2252,-3.87314E-05,1558923351,1.5705714,,
2253,-3.92676E-05,1558923351,1.5705726,,
2254,-3.89825E-05,1558923351,1.5705726,,
2255,-3.90713E-05,1558923351,1.5705689,,
2256,-3.90613E-05,1558923352,1.5705702,,
2257,-3.92055E-05,1558923352,1.5705689,,
2258,-3.91474E-05,1558923352,1.5705702,,
2259,-3.91267E-05,1558923352,1.5705702,,
2260,-3.90272E-05,1558923352,1.5705714,,
2261,-3.86091E-05,1558923353,1.5705689,,
2262,-3.91374E-05,1558923353,1.5705714,,
2263,-3.91407E-05,1558923353,1.5705714,,
2264,-3.90045E-05,1558923353,1.5705739,,
2265,-3.90706E-05,1558923353,1.5705739,,
2266,-3.91013E-05,1558923354,1.5705751,,
2267,-3.90987E-05,1558923354,1.5705739,,
2268,-3.91735E-05,1558923354,1.5705739,,
2269,-3.912E-05,1558923354,1.5705702,,
2270,-3.92028E-05,1558923355,1.5705714,,
2271,-3.90426E-05,1558923355,1.5705764,,
2272,-3.90913E-05,1558923355,1.5705739,,
2273,-3.92229E-05,1558923355,1.5705726,,
2274,-3.91968E-05,1558923355,1.5705788,,
2275,-3.92316E-05,1558923359,1.5705726,,
2276,-3.92055E-05,1558923359,1.5705702,,
2277,-3.91581E-05,1558923359,1.5705726,,
2278,-3.92175E-05,1558923360,1.5705751,,
2279,-3.93264E-05,1558923360,1.5705801,,
2280,-3.91821E-05,1558923360,1.5705764,,
2281,-3.91635E-05,1558923360,1.5705764,,
2282,-3.92743E-05,1558923360,1.5705751,,
2283,-3.89924E-05,1558923361,1.5705726,,
2284,-3.90693E-05,1558923361,1.5705751,,
2285,-3.91868E-05,1558923361,1.5705764,,
2286,-3.92169E-05,1558923361,1.5705788,,
2287,-3.90946E-05,1558923361,1.5705776,,
2288,-3.91922E-05,1558923362,1.5705739,,
2289,-3.92042E-05,1558923362,1.5705764,,
2290,-3.90786E-05,1558923362,1.5705726,,
2291,-3.91982E-05,1558923362,1.5705739,,
2292,-3.91655E-05,1558923362,1.5705714,,
2293,-3.92416E-05,1558923363,1.5705689,,
2294,-3.92336E-05,1558923363,1.5705726,,
2295,-3.92997E-05,1558923363,1.5705751,,
2296,-3.93631E-05,1558923363,1.5705702,,
2297,-3.91835E-05,1558923364,1.5705677,,
2298,-3.91313E-05,1558923364,1.5705739,,
2299,-3.92536E-05,1558923364,1.5705714,,
2300,-3.92857E-05,1558923368,1.5705702,,
2301,-3.91954E-05,1558923368,1.5705702,,
2302,-3.93097E-05,1558923368,1.5705702,,
2303,-3.91166E-05,1558923368,1.5705702,,
2304,-3.92295E-05,1558923368,1.5705739,,
2305,-3.93571E-05,1558923369,1.5705714,,
2306,-3.9307E-05,1558923369,1.5705764,,
2307,-3.9273E-05,1558923369,1.5705726,,
2308,-3.9277E-05,1558923369,1.5705751,,
2309,-3.93164E-05,1558923369,1.5705739,,
2310,-3.92897E-05,1558923370,1.5705764,,
2311,-3.93711E-05,1558923370,1.5705801,,
2312,-3.9311E-05,1558923370,1.5705776,,
2313,-3.92723E-05,1558923370,1.5705788,,
2314,-3.92536E-05,1558923370,1.5705751,,
2315,-3.9337E-05,1558923371,1.5705714,,
2316,-3.93504E-05,1558923371,1.5705689,,
2317,-3.93858E-05,1558923371,1.5705714,,
2318,-3.92442E-05,1558923371,1.5705702,,
2319,-3.90606E-05,1558923372,1.5705714,,
2320,-3.92095E-05,1558923372,1.5705702,,
2321,-3.88929E-05,1558923372,1.5705689,,
2322,-3.88655E-05,1558923372,1.5705726,,
2323,-3.91173E-05,1558923372,1.5705714,,
2324,-3.92749E-05,1558923373,1.5705739,,
2325,-3.93704E-05,1558923376,1.5705702,,
2326,-3.93758E-05,1558923376,1.5705689,,
2327,-3.94158E-05,1558923377,1.5705702,,
2328,-3.93384E-05,1558923377,1.5705677,,
2329,-3.92763E-05,1558923377,1.5705689,,
