Time (s),SQUID voltage (V),SQUID Loop Voltage (V),Calculated Squid Current (uA),Temp Probe Voltage (V)
2664.81200004,+8.40842900E-05,-1.50217300E-03,-14.7997339901,+8.65340000E-05
2666.97300005,+8.41001800E-05,-1.50233000E-03,-14.8012807882,+8.69110000E-05
2669.1329999,+8.40836200E-05,-1.50219900E-03,-14.7999901478,+8.66380000E-05
2671.29299998,+8.40762700E-05,-1.50183300E-03,-14.7963842365,+8.62350000E-05
2673.45499992,+8.40769400E-05,-1.50191100E-03,-14.7971527094,+8.69760000E-05
2675.61599994,+8.40756000E-05,-1.50193700E-03,-14.797408867,+8.64820000E-05
2677.77600002,+8.40816100E-05,-1.50209400E-03,-14.798955665,+8.63780000E-05
2679.93599987,+8.40806800E-05,-1.50180600E-03,-14.7961182266,+8.66640000E-05
2682.09699988,+8.40813500E-05,-1.50219900E-03,-14.7999901478,+8.68980000E-05
2684.25699997,+8.40833500E-05,-1.50196400E-03,-14.7976748768,+8.66250000E-05
2686.41799998,+8.40888300E-05,-1.50206800E-03,-14.7986995074,+8.68460000E-05
2688.57800007,+8.40901600E-05,-1.50225200E-03,-14.8005123153,+8.69760000E-05
2690.74000001,+8.40939000E-05,-1.50212100E-03,-14.7992216749,+8.67940000E-05
2692.90100002,+8.41012500E-05,-1.50214700E-03,-14.7994778325,+8.68460000E-05
2695.06099987,+8.41015200E-05,-1.50227800E-03,-14.8007684729,+8.67420000E-05
2697.22099996,+8.41004500E-05,-1.50191100E-03,-14.7971527094,+8.69500000E-05
2699.38199997,+8.40989800E-05,-1.50240900E-03,-14.8020591133,+8.68720000E-05
2701.54299998,+8.40850900E-05,-1.50201600E-03,-14.7981871921,+8.69240000E-05
2703.70300007,+8.40897600E-05,-1.50235600E-03,-14.8015369458,+8.65600000E-05
2705.86299992,+8.40812100E-05,-1.50196400E-03,-14.7976748768,+8.68720000E-05
2708.02399993,+8.40968400E-05,-1.50196400E-03,-14.7976748768,+8.65340000E-05
2710.18499994,+8.41029900E-05,-1.50196400E-03,-14.7976748768,+8.69500000E-05
2712.34500003,+8.41016500E-05,-1.50230400E-03,-14.8010246305,+8.68980000E-05
2714.50600004,+8.40840200E-05,-1.50204200E-03,-14.7984433498,+8.73400000E-05
2716.66599989,+8.40886900E-05,-1.50196400E-03,-14.7976748768,+8.73660000E-05
2718.82599998,+8.40968400E-05,-1.50193700E-03,-14.797408867,+8.69760000E-05
2720.98699999,+8.40909600E-05,-1.50188500E-03,-14.7968965517,+8.67160000E-05
2723.148,+8.40663900E-05,-1.50199000E-03,-14.7979310345,+8.72230000E-05
2725.30999994,+8.40834800E-05,-1.50212100E-03,-14.7992216749,+8.73270000E-05
2727.47000003,+8.40854900E-05,-1.50196400E-03,-14.7976748768,+8.70410000E-05
2729.63100004,+8.40804100E-05,-1.50183300E-03,-14.7963842365,+8.70410000E-05
2731.79099989,+8.40766700E-05,-1.50209400E-03,-14.798955665,+8.73400000E-05
2733.9519999,+8.40699900E-05,-1.50222500E-03,-14.8002463054,+8.72880000E-05
2736.11199999,+8.40817500E-05,-1.50219900E-03,-14.7999901478,+8.69240000E-05
2738.273,+8.40865600E-05,-1.50209400E-03,-14.798955665,+8.71450000E-05
2740.43300009,+8.40825500E-05,-1.50209400E-03,-14.798955665,+8.70020000E-05
2742.59500003,+8.40864200E-05,-1.50217300E-03,-14.7997339901,+8.70540000E-05
2744.75499988,+8.40919000E-05,-1.50225200E-03,-14.8005123153,+8.74050000E-05
2746.91499996,+8.40880300E-05,-1.50259200E-03,-14.803862069,+8.72100000E-05
2749.07500005,+8.40885600E-05,-1.50206800E-03,-14.7986995074,+8.70670000E-05
2751.23600006,+8.40967100E-05,-1.50188500E-03,-14.7968965517,+8.69890000E-05
2753.39700007,+8.40941700E-05,-1.50196400E-03,-14.7976748768,+8.68070000E-05
2755.55699992,+8.40909600E-05,-1.50214700E-03,-14.7994778325,+8.71060000E-05
2757.71700001,+8.40874900E-05,-1.50209400E-03,-14.798955665,+8.71840000E-05
2759.87800002,+8.40828200E-05,-1.50212100E-03,-14.7992216749,+8.67810000E-05
2762.03999996,+8.40999100E-05,-1.50199000E-03,-14.7979310345,+8.70800000E-05
2764.20000005,+8.40816100E-05,-1.50193700E-03,-14.797408867,+8.68460000E-05
2766.36100006,+8.40936400E-05,-1.50230400E-03,-14.8010246305,+8.67420000E-05
2768.52200007,+8.40758700E-05,-1.50209400E-03,-14.798955665,+8.71840000E-05
2770.68300009,+8.40960400E-05,-1.50204200E-03,-14.7984433498,+8.72100000E-05
2772.84299994,+8.40857600E-05,-1.50234300E-03,-14.801408867,+8.70280000E-05
2775.00300002,+8.40765400E-05,-1.50212100E-03,-14.7992216749,+8.72360000E-05
2777.16400003,+8.40869600E-05,-1.50214700E-03,-14.7994778325,+8.70800000E-05
2779.32599998,+8.40812100E-05,-1.50212100E-03,-14.7992216749,+8.72620000E-05
2781.48699999,+8.40701300E-05,-1.50196400E-03,-14.7976748768,+8.70280000E-05
2783.64700007,+8.40754700E-05,-1.50214700E-03,-14.7994778325,+8.71580000E-05
2785.80800009,+8.40800100E-05,-1.50222500E-03,-14.8002463054,+8.72620000E-05
2787.96799994,+8.40814800E-05,-1.50214700E-03,-14.7994778325,+8.71060000E-05
2790.12800002,+8.40818800E-05,-1.50193700E-03,-14.797408867,+8.74310000E-05
2792.28900003,+8.40882900E-05,-1.50246100E-03,-14.8025714286,+8.71190000E-05
2794.45000005,+8.40886900E-05,-1.50185900E-03,-14.7966403941,+8.70670000E-05
2796.61100006,+8.40865600E-05,-1.50191100E-03,-14.7971527094,+8.70930000E-05
2798.77099991,+8.41013800E-05,-1.50199000E-03,-14.7979310345,+8.73270000E-05
2800.93199992,+8.40756000E-05,-1.50219900E-03,-14.7999901478,+8.73920000E-05
2803.09200001,+8.40984400E-05,-1.50175400E-03,-14.7956059113,+8.68850000E-05
2805.25300002,+8.40916300E-05,-1.50185900E-03,-14.7966403941,+8.74050000E-05
2807.41299987,+8.40979100E-05,-1.50227800E-03,-14.8007684729,+8.72620000E-05
2809.57399988,+8.40937700E-05,-1.50183300E-03,-14.7963842365,+8.71710000E-05
2811.73399997,+8.40861600E-05,-1.50191100E-03,-14.7971527094,+8.69630000E-05
2813.89499998,+8.40943000E-05,-1.50206800E-03,-14.7986995074,+8.74440000E-05
2816.05599999,+8.40949700E-05,-1.50227800E-03,-14.8007684729,+8.73270000E-05
2818.21700001,+8.40948400E-05,-1.50188500E-03,-14.7968965517,+8.73920000E-05
2820.37699986,+8.40967100E-05,-1.50206800E-03,-14.7986995074,+8.71840000E-05
2822.53699994,+8.41025800E-05,-1.50199000E-03,-14.7979310345,+8.71320000E-05
2824.69799995,+8.41005800E-05,-1.50191100E-03,-14.7971527094,+8.73270000E-05
2826.85899997,+8.41063200E-05,-1.50230400E-03,-14.8010246305,+8.72100000E-05
2829.01900005,+8.41019200E-05,-1.50191100E-03,-14.7971527094,+8.74440000E-05
2831.18000007,+8.41033900E-05,-1.50172800E-03,-14.7953497537,+8.71320000E-05
2833.34100008,+8.41020500E-05,-1.50212100E-03,-14.7992216749,+8.68850000E-05
2835.50199986,+8.40936400E-05,-1.50191100E-03,-14.7971527094,+8.73530000E-05
2837.66199994,+8.40923000E-05,-1.50188500E-03,-14.7968965517,+8.74310000E-05
2839.82299995,+8.40940400E-05,-1.50188500E-03,-14.7968965517,+8.72230000E-05
2841.98399997,+8.40901600E-05,-1.50217300E-03,-14.7997339901,+8.75350000E-05
2844.14499998,+8.40976400E-05,-1.50225200E-03,-14.8005123153,+8.76390000E-05
2846.30599999,+8.40959100E-05,-1.50157100E-03,-14.7938029557,+8.73660000E-05
2848.46700001,+8.40864200E-05,-1.50206800E-03,-14.7986995074,+8.76780000E-05
2850.62800002,+8.41001800E-05,-1.50193700E-03,-14.797408867,+8.79770000E-05
2852.78799987,+8.40935000E-05,-1.50196400E-03,-14.7976748768,+8.71710000E-05
2854.94899988,+8.40909600E-05,-1.50219900E-03,-14.7999901478,+8.74700000E-05
2857.1099999,+8.40920300E-05,-1.50233000E-03,-14.8012807882,+8.77820000E-05
2859.27099991,+8.40985800E-05,-1.50201600E-03,-14.7981871921,+8.75870000E-05
2861.43099999,+8.40975100E-05,-1.50219900E-03,-14.7999901478,+8.72620000E-05
2863.59200001,+8.40907000E-05,-1.50199000E-03,-14.7979310345,+8.73920000E-05
2865.75399995,+8.41032500E-05,-1.50188500E-03,-14.7968965517,+8.72490000E-05
2867.91400003,+8.41067300E-05,-1.50201600E-03,-14.7981871921,+8.72620000E-05
2870.07399988,+8.40992500E-05,-1.50178000E-03,-14.795862069,+8.69500000E-05
2872.2349999,+8.41135400E-05,-1.50225200E-03,-14.8005123153,+8.75350000E-05
2874.39499998,+8.41081900E-05,-1.50193700E-03,-14.797408867,+8.74440000E-05
2876.55599999,+8.41021800E-05,-1.50178000E-03,-14.795862069,+8.75480000E-05
2878.71700001,+8.41247600E-05,-1.50217300E-03,-14.7997339901,+8.75740000E-05
2880.87699986,+8.41401200E-05,-1.50159700E-03,-14.7940591133,+8.75480000E-05
2883.03900003,+8.41271600E-05,-1.50175400E-03,-14.7956059113,+8.73400000E-05
2885.19899988,+8.41375800E-05,-1.50178000E-03,-14.795862069,+8.73010000E-05
2887.3599999,+8.41263600E-05,-1.50183300E-03,-14.7963842365,+8.74700000E-05
2889.51999998,+8.41540100E-05,-1.50209400E-03,-14.798955665,+8.76000000E-05
2891.68000007,+8.41564100E-05,-1.50199000E-03,-14.7979310345,+8.74700000E-05
2893.83999991,+8.41512000E-05,-1.50197700E-03,-14.7978029557,+8.76780000E-05
2896.00199986,+8.41473300E-05,-1.50206800E-03,-14.7986995074,+8.76260000E-05
2898.16199994,+8.41439900E-05,-1.50193700E-03,-14.797408867,+8.72100000E-05
2900.32299995,+8.41441200E-05,-1.50222500E-03,-14.8002463054,+8.74440000E-05
2902.48399997,+8.41394500E-05,-1.50204200E-03,-14.7984433498,+8.76260000E-05
2904.64499998,+8.41361100E-05,-1.50201600E-03,-14.7981871921,+8.75480000E-05
2906.80599999,+8.41294300E-05,-1.50115200E-03,-14.7896748768,+8.74180000E-05
2908.96600008,+8.41227500E-05,-1.50214700E-03,-14.7994778325,+8.74700000E-05
2911.12699986,+8.41298300E-05,-1.50199000E-03,-14.7979310345,+8.74960000E-05
2913.28799987,+8.41248900E-05,-1.50227800E-03,-14.8007684729,+8.73660000E-05
2915.44799995,+8.41289000E-05,-1.50212100E-03,-14.7992216749,+8.79900000E-05
2917.60899997,+8.41289000E-05,-1.50280100E-03,-14.8059211823,+8.78340000E-05
2919.77099991,+8.41349100E-05,-1.50219900E-03,-14.7999901478,+8.73010000E-05
2921.93199992,+8.41252900E-05,-1.50188500E-03,-14.7968965517,+8.74830000E-05
2924.09200001,+8.41314300E-05,-1.50230400E-03,-14.8010246305,+8.75350000E-05
2926.25199986,+8.41244900E-05,-1.50214700E-03,-14.7994778325,+8.77950000E-05
2928.41400003,+8.41099300E-05,-1.50175400E-03,-14.7956059113,+8.76520000E-05
2930.57399988,+8.41140700E-05,-1.50209400E-03,-14.798955665,+8.74310000E-05
2932.73399997,+8.41166100E-05,-1.50225200E-03,-14.8005123153,+8.77820000E-05
