,SQUID_Volt(V),timestamp,Temp(V),FC_CURR(A),MAG_CURR(A),MOD_CURR(A),SQUID_Curr(A)
154,+3.71358500E-05,1559373871.8073332,+1.56917690E+00,,,6.632267031763417e-05,4.809068965517241e-05
155,+3.70590500E-05,1559373872.0156667,+1.56917450E+00,,,6.632355312157722e-05,4.809299507389162e-05
156,+3.70904400E-05,1559373872.224,+1.56918070E+00,,,6.763447645125959e-05,4.8088896551724135e-05
157,+3.71104700E-05,1559373872.4323332,+1.56917820E+00,,,6.843921467688937e-05,4.809222660098522e-05
158,+3.70343400E-05,1559373872.6406667,+1.56918440E+00,,,6.843828915662651e-05,4.809120197044335e-05
159,+3.70062900E-05,1559373872.849,+1.56918070E+00,,,6.984189375684556e-05,4.80947881773399e-05
160,+3.70256600E-05,1559373873.0573332,+1.56917690E+00,,,7.061390032858707e-05,4.8089921182266006e-05
161,+3.70650600E-05,1559373873.2656667,+1.56917820E+00,,,7.061510076670317e-05,4.8089921182266006e-05
162,+3.69408400E-05,1559373873.474,+1.56917450E+00,,,7.216629901423877e-05,4.809120197044335e-05
163,+3.69835700E-05,1559373873.6823332,+1.56917820E+00,,,7.272756955093099e-05,4.808851231527093e-05
164,+3.70330000E-05,1559373873.8906667,+1.56917200E+00,,,7.272956626506025e-05,4.808915270935961e-05
165,+3.69982700E-05,1559373874.099,+1.56916950E+00,,,7.273e-05,4.809017733990148e-05
166,+3.68620300E-05,1559373874.3073332,+1.56917320E+00,,,7.272939211391019e-05,4.808864039408867e-05
167,+3.68533600E-05,1559373874.5156667,+1.55704200E+00,,,7.273144687842278e-05,4.809094581280788e-05
168,+3.69488600E-05,1559373874.724,+1.56916950E+00,,,7.273135925520263e-05,4.809197044334975e-05
169,+3.69375000E-05,1559373874.9323332,+1.56917070E+00,,,7.273078094194962e-05,4.809056157635468e-05
170,+3.68233100E-05,1559373875.1406667,+1.56916950E+00,,,7.27316922234392e-05,4.809094581280788e-05
171,+3.68420000E-05,1559373875.349,+1.56377880E+00,,,7.273205366922234e-05,4.809017733990148e-05
172,+4.14373400E-05,1559373875.5573332,+1.56917450E+00,,,7.273248849945235e-05,4.809171428571429e-05
173,+3.68840800E-05,1559373875.7656667,+1.56917570E+00,,,7.273350054764512e-05,4.8091330049261085e-05
174,+3.68039400E-05,1559373875.974,+1.56916950E+00,,,7.273431106243154e-05,4.8089921182266006e-05
175,+3.67511800E-05,1559373879.637,+1.56917200E+00,,,7.305596823658269e-05,4.809325123152709e-05
176,+3.60192400E-05,1559373879.8453333,+1.56343790E+00,,,7.478418619934283e-05,4.809068965517241e-05
177,+4.12156300E-05,1559373880.0536668,+1.56429820E+00,,,7.478516976998904e-05,4.809325123152709e-05
178,+3.66002500E-05,1559373880.262,+1.56916700E+00,,,7.518326396495072e-05,4.809171428571429e-05
179,+3.66403200E-05,1559373880.4703333,+1.56916330E+00,,,7.696417853231106e-05,4.809017733990148e-05
180,+3.64646900E-05,1559373880.6786668,+1.56726930E+00,,,7.69652639649507e-05,4.808966502463054e-05
181,+3.65929100E-05,1559373880.887,+1.56916700E+00,,,7.740241511500548e-05,4.808504433497537e-05
182,+4.17705900E-05,1559373881.0953333,+1.56916700E+00,,,7.908198028477547e-05,4.809248275862069e-05
183,+3.65067600E-05,1559373881.3036668,+1.56379990E+00,,,7.908283461117196e-05,4.808940886699508e-05
184,+3.64646900E-05,1559373881.512,+1.56916330E+00,,,7.970610295728368e-05,4.809094581280788e-05
185,+3.64499900E-05,1559373881.7203333,+1.56916580E+00,,,8.119760240963856e-05,4.8087871921182264e-05
186,+3.64165900E-05,1559373881.9286668,+1.56916450E+00,,,8.119923658269441e-05,4.809043349753695e-05
187,+3.63351100E-05,1559373882.137,+1.56916450E+00,,,8.189801752464403e-05,4.809312315270936e-05
188,+3.63431400E-05,1559373882.3453333,+1.56915960E+00,,,8.338229572836802e-05,4.808684729064039e-05
189,+3.63511500E-05,1559373882.5536668,+1.56915830E+00,,,8.338461007667032e-05,4.809273891625616e-05
190,+3.63170900E-05,1559373882.762,+1.56225170E+00,,,8.338517415115006e-05,4.809120197044335e-05
191,+3.62242700E-05,1559373882.9703333,+1.56916080E+00,,,8.338657721796276e-05,4.808966502463054e-05
192,+3.62917100E-05,1559373883.1786668,+1.56915960E+00,,,8.338848630887186e-05,4.808940886699508e-05
193,+3.62443000E-05,1559373883.387,+1.56915460E+00,,,8.338921029572837e-05,4.808710344827587e-05
194,+3.59691600E-05,1559373883.5953333,+1.56916080E+00,,,8.339077217962761e-05,4.8090049261083746e-05
195,+4.16644100E-05,1559373883.8036668,+1.56915590E+00,,,8.339227710843374e-05,4.809299507389162e-05
196,+3.63785400E-05,1559373884.012,+1.56915710E+00,,,8.339467798466594e-05,4.80940197044335e-05
197,+3.62810300E-05,1559373884.2203333,+1.56915590E+00,,,8.339657283680176e-05,4.8090049261083746e-05
198,+3.63170900E-05,1559373884.4286668,+1.56579180E+00,,,8.339815005476452e-05,4.808979310344827e-05
199,+3.63264500E-05,1559373884.637,+1.56915340E+00,,,8.339987075575028e-05,4.8089024630541875e-05
200,+3.62963900E-05,1559373888.237,+1.56915210E+00,,,8.366096166484118e-05,4.808504433497537e-05
201,+3.62209200E-05,1559373888.4453332,+1.56914470E+00,,,8.552062979189486e-05,4.808671921182266e-05
202,+4.18240300E-05,1559373888.6536667,+1.56914970E+00,,,8.552297261774371e-05,4.808966502463054e-05
203,+3.62583200E-05,1559373888.862,+1.56915340E+00,,,8.596779079956187e-05,4.808915270935961e-05
204,+3.63251000E-05,1559373889.0703332,+1.56914840E+00,,,8.763834939759036e-05,4.808671921182266e-05
205,+3.61608200E-05,1559373889.2786667,+1.56915590E+00,,,8.76393187294633e-05,4.8091842364532014e-05
206,+4.12450200E-05,1559373889.487,+1.56915830E+00,,,8.810707886089813e-05,4.808607881773398e-05
207,+3.61748500E-05,1559373889.6953332,+1.56684910E+00,,,8.963277765607887e-05,4.8089536945812804e-05
208,+3.60339300E-05,1559373889.9036667,+1.56915590E+00,,,8.963481708652793e-05,4.808851231527093e-05
209,+3.54522500E-05,1559373890.112,+1.56426720E+00,,,9.048243044906901e-05,4.809081773399014e-05
210,+3.61441300E-05,1559373890.3203332,+1.56915460E+00,,,9.226198466593648e-05,4.8088896551724135e-05
211,+3.61033900E-05,1559373890.5286667,+1.56840220E+00,,,9.226609309967142e-05,4.809158620689655e-05
212,+3.54469100E-05,1559373890.737,+1.56914220E+00,,,9.286993209200438e-05,4.8087615763546796e-05
213,+3.60132400E-05,1559373890.9453332,+1.56914350E+00,,,9.400201861993429e-05,4.8087231527093594e-05
214,+3.86371600E-05,1559373891.1536667,+1.56914100E+00,,,9.400481051478641e-05,4.809158620689655e-05
215,+3.61294200E-05,1559373891.362,+1.56634090E+00,,,9.400721139101862e-05,4.809145812807882e-05
216,+3.58990300E-05,1559373891.5703332,+1.56479890E+00,,,9.400943921139103e-05,4.808594088669951e-05
217,+3.59371000E-05,1559373891.7786667,+1.56639300E+00,,,9.401156516976998e-05,4.808735960591133e-05
218,+3.59624800E-05,1559373891.987,+1.56915210E+00,,,9.401341730558598e-05,4.8089536945812804e-05
219,+3.59284200E-05,1559373892.1953332,+1.56915340E+00,,,9.401464731653888e-05,4.808940886699508e-05
220,+3.60733400E-05,1559373892.4036667,+1.56915210E+00,,,9.401612267250821e-05,4.808812807881774e-05
221,+4.16864500E-05,1559373892.612,+1.56915460E+00,,,9.401981161007668e-05,4.808915270935961e-05
222,+3.58289100E-05,1559373892.8203332,+1.56914970E+00,,,9.402293537787513e-05,4.809171428571429e-05
223,+3.59558000E-05,1559373893.0286667,+1.56421140E+00,,,9.402520700985762e-05,4.808825615763547e-05
224,+4.11962700E-05,1559373893.237,+1.56914720E+00,,,9.402478751369113e-05,4.80887684729064e-05
225,+3.59745000E-05,1559373896.837,+1.56915340E+00,,,9.429564512595838e-05,4.809145812807882e-05
