,SQUID_Volt(V),timestamp,MOD_CURR(A),SQUID_Curr(A)
322,+3.39349700E-05,1559367913.3443332,0.0001670755969331873,4.8307310344827585e-05
323,+3.38835600E-05,1559367913.5526667,0.00016707633077765608,4.830846305418719e-05
324,+3.38949100E-05,1559367913.761,0.00016707661555312157,4.83032118226601e-05
325,+3.39703800E-05,1559367917.362,0.0001670767579408543,4.8308334975369456e-05
326,+3.39616900E-05,1559367917.5703332,0.00016707762322015334,4.830654187192118e-05
327,+3.39483200E-05,1559367917.7786667,0.00016707820372398685,4.830692610837439e-05
328,+3.39396500E-05,1559367917.987,0.00016707791894852135,4.830526108374384e-05
329,+3.39563400E-05,1559367918.1953332,0.0001670755969331873,4.830449261083744e-05
330,+3.39309700E-05,1559367918.4036667,0.00016707415115005476,4.8303980295566505e-05
331,+3.39002400E-05,1559367918.612,0.0001670755969331873,4.8306285714285714e-05
